Time [s],Channel 0
5.745915500,1
5.745935600,0
5.745944600,1
5.745953400,0
5.745961600,1
5.745987500,0
5.745995800,1
5.746168500,0
5.746177000,1
5.746194300,0
5.746202800,1
5.746228700,0
5.746237200,1
5.746263100,0
5.746280200,1
5.746288900,0
5.746297400,1
5.746306100,0
5.746323200,1
5.746357600,0
5.746366100,1
5.746374800,0
5.746391900,1
5.746409200,0
5.746417700,1
5.746452200,0
5.746486500,1
5.746495200,0
5.746503700,1
5.746546800,0
5.746555200,1
5.746581100,0
5.746589600,1
5.746641300,0
5.746667000,1
5.746692900,0
5.746710000,1
5.746735900,0
5.746744400,1
5.746761600,0
5.746770100,1
5.746778800,0
5.746787300,1
5.746796000,0
5.746804500,1
5.746830400,0
5.746847500,1
5.746856200,0
5.746864700,1
5.746890600,0
5.746899100,1
5.746925000,0
5.746933500,1
5.746942100,0
5.746959200,1
5.746967900,0
5.746985000,1
5.747019500,0
5.747053800,1
5.747071100,0
5.747079600,1
5.747114100,0
5.747122600,1
5.747148500,0
5.747165500,1
5.747208600,0
5.747225700,1
5.747243000,0
5.747251500,1
5.747303200,0
5.747311700,1
5.747329000,0
5.747337500,1
5.747354700,0
5.747371800,1
5.747397700,0
5.747414800,1
5.747423500,0
5.747432000,1
5.747440700,0
5.747449200,1
5.747457900,0
5.747466400,1
5.747492300,0
5.747500800,1
5.747509500,0
5.747526600,1
5.747552500,0
5.747561000,1
5.747586800,0
5.747621100,1
5.747629800,0
5.747646900,1
5.747681400,0
5.747689900,1
5.747715800,0
5.747724300,1
5.747733000,0
5.747741500,1
5.747775900,0
5.747793000,1
5.747810300,0
5.747827400,1
5.747870500,0
5.747879000,1
5.747887700,0
5.747896200,1
5.747904900,0
5.747913400,1
5.747965100,0
5.747982100,1
5.747990800,0
5.747999300,1
5.748016600,0
5.748033700,1
5.748059600,0
5.748068100,1
5.748076800,0
5.748093900,1
5.748102600,0
5.748111100,1
5.748119800,0
5.748128300,1
5.748154200,0
5.748188400,1
5.748214300,0
5.748222800,1
5.777902400,0
5.777911400,1
5.777920100,0
5.777928400,1
5.777971400,0
5.777979300,1
5.777999400,0
5.778008500,1
5.778034300,0
5.778059500,1
5.778068100,0
5.778076000,1
5.778096100,0
5.778138900,1
5.778147500,0
5.778172300,1
5.778192400,0
5.778209900,1
5.778218500,0
5.778268500,1
5.778288700,0
5.778297700,1
5.778306400,0
5.778314700,1
5.778323400,0
5.778356900,1
5.778385200,0
5.778394300,1
5.778402900,0
5.778428100,1
5.778436800,0
5.778453500,1
5.778481800,0
5.778490800,1
5.778508100,0
5.778516400,1
5.778550800,0
5.778558800,1
5.778578800,0
5.778596300,1
5.778613600,0
5.778621900,1
5.778647800,0
5.778655700,1
5.778675800,0
5.778684800,1
5.778710700,0
5.778752200,1
5.778772300,0
5.778781400,1
5.778841600,0
5.778849500,1
5.778869600,0
5.778878700,1
5.778887400,0
5.778904100,1
5.778938500,0
5.778946400,1
5.778966500,0
5.778992400,1
5.779001100,0
5.779017800,1
5.779035100,0
5.779043000,1
5.779063100,0
5.779097400,1
5.779123300,0
5.779131500,1
5.779159800,0
5.779177300,1
5.779194500,0
5.779202900,1
5.779211500,0
5.779228300,1
5.779256500,0
5.779274000,1
5.779282700,0
5.779291000,1
5.779299700,0
5.779308000,1
5.779316700,0
5.779325000,1
5.779353300,0
5.779404400,1
5.779449900,0
5.779475800,1
5.779493000,0
5.779509800,1
5.779546600,0
5.779564100,1
5.779572800,0
5.779589500,1
5.779615300,0
5.779623300,1
5.779643300,0
5.779660800,1
5.779695300,0
5.779712000,1
5.779740300,0
5.779766200,1
5.779809200,0
5.779817100,1
5.779837200,0
5.779863100,1
5.779880300,0
5.779888700,1
5.779897300,0
5.779905700,1
5.779933900,0
5.779951400,1
5.779960100,0
5.779968400,1
5.779977100,0
5.780010200,1
5.785502900,0
5.785511400,1
5.785520100,0
5.785528600,1
5.785537300,0
5.785545800,1
5.785554500,0
5.785563000,1
5.785571700,0
5.785580200,1
5.815904200,0
5.815913300,1
5.815922000,0
5.815930300,1
5.815973400,0
5.815981200,1
5.816001300,0
5.816010400,1
5.816019100,0
5.816027400,1
5.816036100,0
5.816061200,1
5.816069900,0
5.816077800,1
5.816098000,0
5.816140600,1
5.816149300,0
5.816174000,1
5.816194100,0
5.816220000,1
5.816263000,0
5.816270900,1
5.816291000,0
5.816300100,1
5.816317400,0
5.816334100,1
5.816359900,0
5.816367900,1
5.816387900,0
5.816397000,1
5.816414300,0
5.816431000,1
5.816448300,0
5.816456600,1
5.816484800,0
5.816502300,1
5.816528200,0
5.816536500,1
5.816582000,0
5.816607800,1
5.816625100,0
5.816650200,1
5.816678500,0
5.816696000,1
5.816704700,0
5.816729800,1
5.816747100,0
5.816755000,1
5.816775100,0
5.816784200,1
5.816801400,0
5.816826600,1
5.816835200,0
5.816851600,1
5.816871600,0
5.816906000,1
5.816914600,0
5.816947800,1
5.816967900,0
5.816985400,1
5.816994100,0
5.817036000,1
5.817064300,0
5.817073400,1
5.817082000,0
5.817098800,1
5.817116000,0
5.817124400,1
5.817161200,0
5.817178700,1
5.817196000,0
5.817221100,1
5.817229800,0
5.817237700,1
5.817257900,0
5.817275300,1
5.817292500,0
5.817300900,1
5.817309500,0
5.817326300,1
5.817354600,0
5.817380400,1
5.817389100,0
5.817405800,1
5.817423100,0
5.817431000,1
5.817451000,0
5.817502200,1
5.817547600,0
5.817565100,1
5.817573800,0
5.817582100,1
5.817599300,0
5.817607700,1
5.817644600,0
5.817653600,1
5.817662300,0
5.817704300,1
5.817741100,0
5.817750200,1
5.817767500,0
5.817784200,1
5.817792800,0
5.817801200,1
5.817838000,0
5.817847100,1
5.817864300,0
5.817872700,1
5.817898500,0
5.817914800,1
5.817934900,0
5.817944000,1
5.817987000,0
5.818011700,1
5.823504100,0
5.823512600,1
5.823521300,0
5.823529800,1
5.823538500,0
5.823547000,1
5.823555700,0
5.823564200,1
5.823572900,0
5.823581400,1
5.858904800,0
5.858913800,1
5.858922500,0
5.858930800,1
5.858973800,0
5.858981700,1
5.859001800,0
5.859010900,1
5.859028100,0
5.859036500,1
5.859045100,0
5.859061900,1
5.859070500,0
5.859078400,1
5.859098500,0
5.859141300,1
5.859149900,0
5.859174700,1
5.859194800,0
5.859254400,1
5.859291200,0
5.859300300,1
5.859317600,0
5.859325800,1
5.859343100,0
5.859359800,1
5.859388100,0
5.859414000,1
5.859431300,0
5.859439600,1
5.859456800,0
5.859464800,1
5.859484800,0
5.859510700,1
5.859519500,0
5.859553000,1
5.859581200,0
5.859598700,1
5.859616000,0
5.859641200,1
5.859649800,0
5.859657700,1
5.859677900,0
5.859686900,1
5.859704200,0
5.859746100,1
5.859774400,0
5.859808700,1
5.859817400,0
5.859825700,1
5.859834400,0
5.859850700,1
5.859870800,0
5.859888300,1
5.859897000,0
5.859922100,1
5.859967500,0
5.859985000,1
5.859993800,0
5.860010500,1
5.860019100,0
5.860035900,1
5.860064100,0
5.860098500,1
5.860107100,0
5.860132300,1
5.860160500,0
5.860194900,1
5.860257400,0
5.860300200,1
5.860308900,0
5.860333600,1
5.860353700,0
5.860371200,1
5.860379900,0
5.860388200,1
5.860450800,0
5.860459800,1
5.860477100,0
5.860493800,1
5.860502600,0
5.860510800,1
5.860519500,0
5.860527400,1
5.860547500,0
5.860556600,1
5.860573800,0
5.860582200,1
5.860590800,0
5.860599200,1
5.860607800,0
5.860616200,1
5.860644500,0
5.860661900,1
5.860670600,0
5.860678900,1
5.860687600,0
5.860704300,1
5.860713000,0
5.860720900,1
5.860741000,0
5.860758500,1
5.860767200,0
5.860817100,1
5.860837200,0
5.860854700,1
5.860880600,0
5.860888900,1
5.860906100,0
5.860914100,1
5.860934100,0
5.860943200,1
5.860969100,0
5.861002600,1
5.866499700,0
5.866508200,1
5.866516900,0
5.866525400,1
5.866534000,0
5.866542500,1
5.866551200,0
5.866559700,1
5.866568400,0
5.866576900,1
5.896902000,0
5.896911000,1
5.896919700,0
5.896928000,1
5.896971000,0
5.896978900,1
5.896999000,0
5.897008100,1
5.897016900,0
5.897033500,1
5.897042200,0
5.897058900,1
5.897067700,0
5.897075500,1
5.897095600,0
5.897138400,1
5.897147000,0
5.897171800,1
5.897191900,0
5.897209300,1
5.897260900,0
5.897268800,1
5.897288900,0
5.897348500,1
5.897385300,0
5.897394400,1
5.897403200,0
5.897411400,1
5.897428700,0
5.897437000,1
5.897454200,0
5.897462200,1
5.897482200,0
5.897533400,1
5.897578900,0
5.897613100,1
5.897621900,0
5.897630100,1
5.897647400,0
5.897655300,1
5.897675400,0
5.897684500,1
5.897710300,0
5.897718600,1
5.897727300,0
5.897735600,1
5.897744300,0
5.897752200,1
5.897772300,0
5.897781400,1
5.897841500,0
5.897849500,1
5.897869500,0
5.897878600,1
5.897887300,0
5.897920900,1
5.897929500,0
5.897945900,1
5.897965900,0
5.897975000,1
5.897992400,0
5.898000600,1
5.898009300,0
5.898042400,1
5.898062500,0
5.898071600,1
5.898080300,0
5.898088600,1
5.898159800,0
5.898177300,1
5.898194600,0
5.898219700,1
5.898256500,0
5.898274000,1
5.898282700,0
5.898291000,1
5.898308200,0
5.898316600,1
5.898353400,0
5.898387700,1
5.898396400,0
5.898404700,1
5.898413400,0
5.898421700,1
5.898449900,0
5.898459000,1
5.898467700,0
5.898476000,1
5.898519000,0
5.898526900,1
5.898546900,0
5.898564400,1
5.898573100,0
5.898589800,1
5.898598500,0
5.898606800,1
5.898643600,0
5.898669500,1
5.898695300,0
5.898720100,1
5.898740100,0
5.898782900,1
5.898836800,0
5.898845900,1
5.898854600,0
5.898862900,1
5.898871600,0
5.898879900,1
5.898888500,0
5.898896900,1
5.898905500,0
5.898913400,1
5.898933600,0
5.898942600,1
5.898951300,0
5.898976400,1
5.898985100,0
5.899009800,1
5.904501100,0
5.904509600,1
5.904518300,0
5.904526800,1
5.904535500,0
5.904544000,1
5.904552700,0
5.904561200,1
5.904569900,0
5.904578400,1
5.933904600,0
5.933913700,1
5.933922400,0
5.933930700,1
5.933973700,0
5.933981600,1
5.934001800,0
5.934010800,1
5.934045300,0
5.934061900,1
5.934070600,0
5.934078500,1
5.934098600,0
5.934141300,1
5.934150000,0
5.934174700,1
5.934194800,0
5.934212300,1
5.934221000,0
5.934246200,1
5.934254800,0
5.934271200,1
5.934291200,0
5.934325600,1
5.934351400,0
5.934359700,1
5.934388100,0
5.934397100,1
5.934414400,0
5.934422600,1
5.934485200,0
5.934502700,1
5.934511400,0
5.934536600,1
5.934545300,0
5.934553500,1
5.934581800,0
5.934590900,1
5.934599500,0
5.934607900,1
5.934633800,0
5.934658500,1
5.934678500,0
5.934687600,1
5.934696300,0
5.934704600,1
5.934713300,0
5.934721600,1
5.934730300,0
5.934747000,1
5.934775400,0
5.934792800,1
5.934801400,0
5.934851400,1
5.934871500,0
5.934897400,1
5.934914700,0
5.934923000,1
5.934931700,0
5.934948000,1
5.934968100,0
5.934977200,1
5.934994400,0
5.935002800,1
5.935020100,0
5.935036800,1
5.935065100,0
5.935090900,1
5.935099600,0
5.935107900,1
5.935125200,0
5.935133500,1
5.935161800,0
5.935204500,1
5.935221700,0
5.935238100,1
5.935258200,0
5.935292500,1
5.935301200,0
5.935317900,1
5.935354700,0
5.935363800,1
5.935381000,0
5.935406200,1
5.935423400,0
5.935431300,1
5.935451500,0
5.935460500,1
5.935477700,0
5.935486100,1
5.935494700,0
5.935511500,1
5.935548400,0
5.935557400,1
5.935566100,0
5.935574400,1
5.935583100,0
5.935591400,1
5.935617300,0
5.935625100,1
5.935645300,0
5.935654300,1
5.935663000,0
5.935671300,1
5.935680000,0
5.935688300,1
5.935714100,0
5.935722000,1
5.935742100,0
5.935759600,1
5.935776900,0
5.935785200,1
5.935793900,0
5.935810600,1
5.935838900,0
5.935847900,1
5.935865200,0
5.935881900,1
5.935890700,0
5.935915400,1
5.935935400,0
5.935944500,1
5.935970400,0
5.935987100,1
5.941505000,0
5.941513400,1
5.941522100,0
5.941530600,1
5.941539300,0
5.941547800,1
5.941556500,0
5.941565000,1
5.941573700,0
5.941582200,1
5.972904700,0
5.972913800,1
5.972922400,0
5.972930800,1
5.972973800,0
5.972981700,1
5.973001800,0
5.973010900,1
5.973019600,0
5.973027800,1
5.973045100,0
5.973061800,1
5.973070600,0
5.973078400,1
5.973098600,0
5.973141300,1
5.973149900,0
5.973174700,1
5.973194800,0
5.973212200,1
5.973229500,0
5.973254700,1
5.973263300,0
5.973271200,1
5.973291300,0
5.973317200,1
5.973326000,0
5.973342700,1
5.973351300,0
5.973367700,1
5.973387700,0
5.973405200,1
5.973413900,0
5.973430600,1
5.973439400,0
5.973447600,1
5.973484600,0
5.973502000,1
5.973519200,0
5.973527600,1
5.973536200,0
5.973544600,1
5.973553200,0
5.973561100,1
5.973581300,0
5.973590300,1
5.973599000,0
5.973607300,1
5.973650300,0
5.973658200,1
5.973678300,0
5.973687400,1
5.973704600,0
5.973713000,1
5.973721600,0
5.973730000,1
5.973738600,0
5.973747000,1
5.973775200,0
5.973809500,1
5.973826900,0
5.973835100,1
5.973871900,0
5.973881000,1
5.973898300,0
5.973906600,1
5.973923900,0
5.973940600,1
5.973968900,0
5.973977900,1
5.973986600,0
5.973994900,1
5.974029300,0
5.974037700,1
5.974065900,0
5.974083400,1
5.974117800,0
5.974134600,1
5.974162800,0
5.974188700,1
5.974197500,0
5.974214200,1
5.974222800,0
5.974239200,1
5.974259200,0
5.974302000,1
5.974310700,0
5.974319000,1
5.974355900,0
5.974373300,1
5.974382000,0
5.974390300,1
5.974407500,0
5.974424300,1
5.974452500,0
5.974461600,1
5.974496000,0
5.974504300,1
5.974549800,0
5.974567200,1
5.974575800,0
5.974584200,1
5.974646700,0
5.974672600,1
5.974681300,0
5.974689600,1
5.974743600,0
5.974752600,1
5.974761300,0
5.974778000,1
5.974786700,0
5.974803400,1
5.974812100,0
5.974820000,1
5.974840100,0
5.974849100,1
5.974857900,0
5.974866100,1
5.974900500,0
5.974916900,1
5.974936900,0
5.974946000,1
5.974954700,0
5.974971400,1
5.974980100,0
5.975013200,1
5.980503300,0
5.980511800,1
5.980520500,0
5.980529000,1
5.980537700,0
5.980546200,1
5.980554900,0
5.980563400,1
5.980572000,0
5.980580600,1
6.014906000,0
6.014915100,1
6.014923800,0
6.014932100,1
6.014975200,0
6.014983000,1
6.015003200,0
6.015012200,1
6.015029400,0
6.015046200,1
6.015054900,0
6.015063200,1
6.015071900,0
6.015079800,1
6.015099900,0
6.015142600,1
6.015151300,0
6.015176000,1
6.015196100,0
6.015272100,1
6.015292200,0
6.015301200,1
6.015352800,0
6.015361200,1
6.015389400,0
6.015406900,1
6.015486600,0
6.015495700,1
6.015504400,0
6.015512700,1
6.015521400,0
6.015538100,1
6.015555300,0
6.015563300,1
6.015583300,0
6.015592400,1
6.015609600,0
6.015634800,1
6.015643500,0
6.015659800,1
6.015679800,0
6.015714200,1
6.015740000,0
6.015748300,1
6.015776500,0
6.015785600,1
6.015820000,0
6.015828300,1
6.015837000,0
6.015853300,1
6.015873400,0
6.015882500,1
6.015891100,0
6.015907900,1
6.015933800,0
6.015942000,1
6.015970200,0
6.015996100,1
6.016004800,0
6.016021500,1
6.016038800,0
6.016046700,1
6.016066800,0
6.016075800,1
6.016084500,0
6.016092800,1
6.016101600,0
6.016135000,1
6.016163300,0
6.016180800,1
6.016215200,0
6.016231900,1
6.016260100,0
6.016269200,1
6.016277900,0
6.016286200,1
6.016312100,0
6.016320300,1
6.016357200,0
6.016366200,1
6.016392000,0
6.016400400,1
6.016417700,0
6.016425900,1
6.016454200,0
6.016471700,1
6.016480300,0
6.016497100,1
6.016505700,0
6.016514000,1
6.016522800,0
6.016530600,1
6.016550700,0
6.016593400,1
6.016619200,0
6.016627100,1
6.016647300,0
6.016673100,1
6.016716100,0
6.016724000,1
6.016744100,0
6.016778400,1
6.016787000,0
6.016803800,1
6.016812400,0
6.016820300,1
6.016840500,0
6.016874700,1
6.016883400,0
6.016900100,1
6.016936900,0
6.016954400,1
6.016971700,0
6.016980000,1
6.016988700,0
6.017005400,1
6.022501300,0
6.022509800,1
6.022518500,0
6.022527000,1
6.022535700,0
6.022544200,1
6.022552900,0
6.022561400,1
6.022570100,0
6.022578600,1
6.052904400,0
6.052913500,1
6.052922200,0
6.052930500,1
6.052973500,0
6.052981400,1
6.053001600,0
6.053010600,1
6.053019300,0
6.053044400,1
6.053053100,0
6.053061400,1
6.053070100,0
6.053078000,1
6.053098100,0
6.053140800,1
6.053149500,0
6.053174200,1
6.053194300,0
6.053220200,1
6.053229000,0
6.053254100,1
6.053290900,0
6.053300000,1
6.053308700,0
6.053325400,1
6.053334100,0
6.053350800,1
6.053387600,0
6.053396700,1
6.053405400,0
6.053413700,1
6.053448100,0
6.053464500,1
6.053484500,0
6.053493600,1
6.053510900,0
6.053519200,1
6.053527800,0
6.053544600,1
6.053581400,0
6.053590500,1
6.053599100,0
6.053615900,1
6.053624500,0
6.053632900,1
6.053650100,0
6.053658000,1
6.053678100,0
6.053687100,1
6.053704400,0
6.053721100,1
6.053738400,0
6.053754700,1
6.053774800,0
6.053783800,1
6.053801100,0
6.053817800,1
6.053826500,0
6.053851200,1
6.053871300,0
6.053897200,1
6.053914500,0
6.053922700,1
6.053931400,0
6.053939700,1
6.053968000,0
6.053985400,1
6.053994200,0
6.054044100,1
6.054064100,0
6.054090000,1
6.054115900,0
6.054124200,1
6.054161000,0
6.054186900,1
6.054195600,0
6.054203900,1
6.054257800,0
6.054266900,1
6.054275700,0
6.054283900,1
6.054292600,0
6.054334100,1
6.054354200,0
6.054363300,1
6.054389100,0
6.054405800,1
6.054451300,0
6.054460300,1
6.054486200,0
6.054494400,1
6.054503100,0
6.054511400,1
6.054548200,0
6.054565700,1
6.054617300,0
6.054625200,1
6.054645300,0
6.054662700,1
6.054680100,0
6.054721500,1
6.054741600,0
6.054750700,1
6.054768000,0
6.054776200,1
6.054810600,0
6.054818500,1
6.054838700,0
6.054898200,1
6.054935000,0
6.054944000,1
6.054961300,0
6.054994800,1
6.055003600,0
6.055011400,1
6.060502700,0
6.060511200,1
6.060519900,0
6.060528400,1
6.060537100,0
6.060545600,1
6.060554300,0
6.060562800,1
6.060571500,0
6.060580000,1
6.091903400,0
6.091912500,1
6.091921100,0
6.091929500,1
6.091972500,0
6.091980400,1
6.092000500,0
6.092009500,1
6.092035400,0
6.092043700,1
6.092052400,0
6.092060700,1
6.092069400,0
6.092077300,1
6.092097400,0
6.092140100,1
6.092148800,0
6.092173500,1
6.092193600,0
6.092211100,1
6.092228400,0
6.092236700,1
6.092253900,0
6.092270300,1
6.092290300,0
6.092307800,1
6.092325100,0
6.092366700,1
6.092386800,0
6.092404200,1
6.092421500,0
6.092429800,1
6.092447200,0
6.092455400,1
6.092483700,0
6.092526400,1
6.092543700,0
6.092552000,1
6.092580200,0
6.092597700,1
6.092606400,0
6.092623100,1
6.092640400,0
6.092648700,1
6.092677100,0
6.092686100,1
6.092694700,0
6.092703100,1
6.092728900,0
6.092745600,1
6.092773900,0
6.092783000,1
6.092791600,0
6.092808400,1
6.092817100,0
6.092825400,1
6.092870800,0
6.092888300,1
6.092905500,0
6.092922300,1
6.092939500,0
6.092947500,1
6.092967500,0
6.092976600,1
6.093011000,0
6.093019400,1
6.093064900,0
6.093082300,1
6.093116700,0
6.093141400,1
6.093161500,0
6.093170600,1
6.093179300,0
6.093196000,1
6.093213300,0
6.093238000,1
6.093258100,0
6.093292400,1
6.093309800,0
6.093334400,1
6.093354500,0
6.093363600,1
6.093372200,0
6.093397400,1
6.093423200,0
6.093431100,1
6.093451200,0
6.093485500,1
6.093511300,0
6.093527700,1
6.093547800,0
6.093556800,1
6.093574200,0
6.093582400,1
6.093591200,0
6.093616200,1
6.093644500,0
6.093653600,1
6.093670800,0
6.093679200,1
6.093687800,0
6.093696200,1
6.093704800,0
6.093721100,1
6.093741200,0
6.093750300,1
6.093759100,0
6.093767300,1
6.093776100,0
6.093784300,1
6.093793100,0
6.093817700,1
6.093837900,0
6.093846900,1
6.093855600,0
6.093872300,1
6.093898100,0
6.093914500,1
6.093934600,0
6.093943600,1
6.093952300,0
6.093969000,1
6.093977800,0
6.093994500,1
6.094003100,0
6.094011000,1
6.099500700,0
6.099509200,1
6.099517900,0
6.099526400,1
6.099535100,0
6.099543600,1
6.099552300,0
6.099560800,1
6.099569500,0
6.099578000,1
6.132904800,0
6.132913900,1
6.132922600,0
6.132930900,1
6.132974000,0
6.132981800,1
6.133002000,0
6.133011000,1
6.133019700,0
6.133028000,1
6.133036700,0
6.133045000,1
6.133053700,0
6.133062000,1
6.133070700,0
6.133078600,1
6.133098700,0
6.133141400,1
6.133150100,0
6.133174800,1
6.133194900,0
6.133204000,1
6.133212700,0
6.133221000,1
6.133229600,0
6.133246400,1
6.133255100,0
6.133271400,1
6.133291500,0
6.133300600,1
6.133309200,0
6.133326000,1
6.133343200,0
6.133368000,1
6.133388000,0
6.133397100,1
6.133423000,0
6.133439700,1
6.133485000,0
6.133502500,1
6.133511200,0
6.133519500,1
6.133528300,0
6.133561300,1
6.133581400,0
6.133598900,1
6.133616100,0
6.133624400,1
6.133633200,0
6.133657800,1
6.133678000,0
6.133695400,1
6.133721300,0
6.133738000,1
6.133774800,0
6.133783800,1
6.133809700,0
6.133843200,1
6.133871500,0
6.133897300,1
6.133906100,0
6.133914300,1
6.133923000,0
6.133947700,1
6.133967800,0
6.133985300,1
6.133994000,0
6.134019100,1
6.134064500,0
6.134098800,1
6.134107500,0
6.134140600,1
6.134160800,0
6.134211800,1
6.134229000,0
6.134237000,1
6.134257000,0
6.134266100,1
6.134291900,0
6.134300200,1
6.134326100,0
6.134334000,1
6.134354100,0
6.134363100,1
6.134380400,0
6.134388700,1
6.134397500,0
6.134405700,1
6.134423000,0
6.134430900,1
6.134451000,0
6.134460000,1
6.134468800,0
6.134477000,1
6.134494300,0
6.134502600,1
6.134548000,0
6.134565500,1
6.134582900,0
6.134591100,1
6.134608400,0
6.134616700,1
6.134644900,0
6.134654000,1
6.134662700,0
6.134671000,1
6.134696900,0
6.134713600,1
6.134741900,0
6.134767800,1
6.134776400,0
6.134793200,1
6.134801800,0
6.134818200,1
6.134838300,0
6.134847300,1
6.134856000,0
6.134864300,1
6.134881600,0
6.134889900,1
6.134898600,0
6.134914900,1
6.134935000,0
6.134944100,1
6.134952800,0
6.134961100,1
6.134987000,0
6.135011700,1
6.140501900,0
6.140510400,1
6.140519100,0
6.140527600,1
6.140536300,0
6.140544800,1
6.140553500,0
6.140562000,1
6.140570700,0
6.140579200,1
6.169905100,0
6.169914100,1
6.169922900,0
6.169931100,1
6.169974100,0
6.169982100,1
6.170002100,0
6.170011200,1
6.170028500,0
6.170036800,1
6.170054100,0
6.170062400,1
6.170071100,0
6.170079000,1
6.170099100,0
6.170141800,1
6.170150500,0
6.170175200,1
6.170195300,0
6.170221200,1
6.170238500,0
6.170246800,1
6.170255500,0
6.170263800,1
6.170292000,0
6.170301100,1
6.170309900,0
6.170318100,1
6.170326900,0
6.170335100,1
6.170360900,0
6.170368900,1
6.170388900,0
6.170414900,1
6.170423500,0
6.170457100,1
6.170485300,0
6.170494400,1
6.170511800,0
6.170528400,1
6.170537100,0
6.170545400,1
6.170582300,0
6.170608200,1
6.170616800,0
6.170642000,1
6.170678800,0
6.170687900,1
6.170696700,0
6.170704900,1
6.170739300,0
6.170755700,1
6.170775700,0
6.170793200,1
6.170819100,0
6.170827400,1
6.170844700,0
6.170852600,1
6.170872600,0
6.170890100,1
6.170898900,0
6.170907100,1
6.170933000,0
6.170949300,1
6.170969400,0
6.170995300,1
6.171066500,0
6.171084000,1
6.171101300,0
6.171126400,1
6.171135000,0
6.171143000,1
6.171163000,0
6.171172100,1
6.171180900,0
6.171189100,1
6.171197900,0
6.171206100,1
6.171260200,0
6.171328100,1
6.171356300,0
6.171365400,1
6.171382700,0
6.171399400,1
6.171408100,0
6.171416400,1
6.171453200,0
6.171462300,1
6.171505200,0
6.171530000,1
6.171550000,0
6.171559100,1
6.171647400,0
6.171673300,1
6.171707700,0
6.171724000,1
6.171744200,0
6.171753200,1
6.171761900,0
6.171770100,1
6.171778800,0
6.171787100,1
6.171804400,0
6.171812700,1
6.171840900,0
6.171850000,1
6.171867200,0
6.171884000,1
6.171892600,0
6.171909400,1
6.171937700,0
6.171955100,1
6.171963800,0
6.171972100,1
6.171980800,0
6.171997500,1
6.172006200,0
6.172014100,1
6.177506200,0
6.177514700,1
6.177523400,0
6.177531900,1
6.177540600,0
6.177549100,1
6.177557800,0
6.177566300,1
6.177575000,0
6.177583500,1
6.207899900,0
6.207908900,1
6.207917700,0
6.207925900,1
6.207968900,0
6.207976900,1
6.207996900,0
6.208006000,1
6.208014700,0
6.208031400,1
6.208048800,0
6.208057000,1
6.208065800,0
6.208073600,1
6.208093800,0
6.208136400,1
6.208145100,0
6.208169800,1
6.208190000,0
6.208207400,1
6.208224700,0
6.208249800,1
6.208286700,0
6.208304200,1
6.208355700,0
6.208363600,1
6.208383800,0
6.208401200,1
6.208418400,0
6.208443600,1
6.208480400,0
6.208506300,1
6.208523500,0
6.208548700,1
6.208577000,0
6.208586000,1
6.208603200,0
6.208628400,1
6.208637000,0
6.208653400,1
6.208673400,0
6.208682500,1
6.208691200,0
6.208699500,1
6.208708200,0
6.208716500,1
6.208733700,0
6.208750000,1
6.208770100,0
6.208787600,1
6.208796300,0
6.208821400,1
6.208830100,0
6.208838400,1
6.208866600,0
6.208875700,1
6.208893000,0
6.208918100,1
6.208935300,0
6.208943300,1
6.208963300,0
6.208989200,1
6.208997900,0
6.209014600,1
6.209023300,0
6.209031600,1
6.209059800,0
6.209068900,1
6.209077700,0
6.209085900,1
6.209094600,0
6.209102900,1
6.209156900,0
6.209199600,1
6.209225400,0
6.209233300,1
6.209253500,0
6.209270900,1
6.209350600,0
6.209368100,1
6.209402600,0
6.209410800,1
6.209447600,0
6.209456700,1
6.209508400,0
6.209524600,1
6.209544700,0
6.209562200,1
6.209570800,0
6.209596000,1
6.209604600,0
6.209613000,1
6.209641200,0
6.209667100,1
6.209675800,0
6.209709300,1
6.209737500,0
6.209746600,1
6.209763900,0
6.209772200,1
6.209780800,0
6.209789200,1
6.209797800,0
6.209806200,1
6.209834400,0
6.209843500,1
6.209860800,0
6.209894300,1
6.209931200,0
6.209948600,1
6.209983000,0
6.209991300,1
6.210000000,0
6.210007900,1
6.215499000,0
6.215507500,1
6.215516200,0
6.215524700,1
6.215533300,0
6.215541800,1
6.215550500,0
6.215559000,1
6.215567700,0
6.215576200,1
6.245901400,0
6.245910500,1
6.245919100,0
6.245927500,1
6.245970500,0
6.245978400,1
6.245998500,0
6.246007600,1
6.246050600,0
6.246058900,1
6.246067600,0
6.246075500,1
6.246095500,0
6.246138300,1
6.246147000,0
6.246171700,1
6.246191800,0
6.246217700,1
6.246226400,0
6.246243100,1
6.246251800,0
6.246260100,1
6.246288400,0
6.246305900,1
6.246340300,0
6.246348600,1
6.246385400,0
6.246402900,1
6.246411600,0
6.246428300,1
6.246454100,0
6.246462000,1
6.246482200,0
6.246491200,1
6.246499800,0
6.246525000,1
6.246533700,0
6.246558400,1
6.246578500,0
6.246587500,1
6.246596200,0
6.246612900,1
6.246621600,0
6.246629900,1
6.246638600,0
6.246654900,1
6.246675000,0
6.246709300,1
6.246726500,0
6.246734900,1
6.246743500,0
6.246751400,1
6.246771500,0
6.246805800,1
6.246831600,0
6.246847900,1
6.246868000,0
6.246877100,1
6.246885800,0
6.246894100,1
6.246902700,0
6.246919500,1
6.246928100,0
6.246944500,1
6.246964500,0
6.246990400,1
6.246999100,0
6.247007400,1
6.247016100,0
6.247032800,1
6.247061100,0
6.247087000,1
6.247104200,0
