Time [s],Channel 0,Channel 1
46.820967800,0,0
46.821385700,1,0
46.821592300,0,0
46.821699200,1,0
46.821905400,0,0
46.822011500,1,0
46.822113300,0,0
46.822323400,1,0
46.827611000,0,0
47.102884400,1,0
47.107886000,0,0
47.107990400,1,0
47.109041700,0,0
47.109146000,1,0
47.110197400,0,0
47.110301300,1,0
47.110406600,0,0
47.111140300,1,0
47.111352900,0,0
47.111667200,1,0
47.111771900,0,0
47.112296200,1,0
47.112509600,0,0
47.112719000,1,0
47.112824300,0,0
47.112929200,1,0
47.113034000,0,0
47.113349000,1,0
47.113665800,0,0
47.114609500,1,0
47.114824600,0,0
47.115139300,1,0
47.115244000,0,0
47.115768300,1,0
47.115983700,0,0
47.116297900,1,0
47.116507900,0,0
47.116612800,1,0
47.116822600,0,0
47.116927000,1,0
47.117278800,0,0
47.117386500,1,0
47.118425200,0,0
47.118532100,1,0
47.119570900,0,0
47.119677100,1,0
47.119779400,0,0
47.120509200,1,0
47.120715900,0,0
47.120927100,1,0
47.121132800,0,0
47.121654700,1,0
47.121861500,0,0
47.122799800,1,0
47.123007100,0,0
47.123113800,1,0
47.123319900,0,0
47.123945800,1,0
47.124152900,0,0
47.124259300,1,0
47.124361400,0,0
47.124779400,1,0
47.124881300,0,0
47.125091300,1,0
47.125298400,0,0
47.125404800,1,0
47.125507100,0,0
47.126236900,1,0
47.126443900,0,0
47.126862700,1,0
47.126964500,0,0
47.127382400,1,0
47.127589100,0,0
47.127695500,1,0
47.127901600,0,0
47.128007700,1,0
47.128109500,0,0
47.128319600,1,0
47.133607400,0,0
47.412878300,1,0
47.417879300,0,0
47.417983600,1,0
47.419035300,0,0
47.419139600,1,0
47.420190500,0,0
47.420294300,1,0
47.420399600,0,0
47.421133300,1,0
47.421346000,0,0
47.421660200,1,0
47.421764900,0,0
47.422289300,1,0
47.422502100,0,0
47.422711500,1,0
47.422816300,0,0
47.422921300,1,0
47.423026100,0,0
47.423341100,1,0
47.423658900,0,0
47.424602600,1,0
47.424817100,0,0
47.425131400,1,0
47.425236100,0,0
47.425760600,1,0
47.425975600,0,0
47.426289500,1,0
47.426499500,0,0
47.426604400,1,0
47.426814400,0,0
47.426918900,1,0
47.427272500,0,0
47.427380100,1,0
47.428418900,0,0
47.428525300,1,0
47.429564100,0,0
47.429670300,1,0
47.429772500,0,0
47.430502300,1,0
47.430709100,0,0
47.430919800,1,0
47.431125500,0,0
47.431647500,1,0
47.431854300,0,0
47.432792500,1,0
47.432999900,0,0
47.433106200,1,0
47.433312300,0,0
47.433938100,1,0
47.434145300,0,0
47.434251700,1,0
47.434353800,0,0
47.434771800,1,0
47.434873700,0,0
47.435083700,1,0
47.435290800,0,0
47.435397200,1,0
47.435499400,0,0
47.436229200,1,0
47.436436400,0,0
47.436855100,1,0
47.436957000,0,0
47.437374900,1,0
47.437581400,0,0
47.437688300,1,0
47.437894600,0,0
47.438000700,1,0
47.438102500,0,0
47.438312600,1,0
47.443598500,0,0
47.784878400,1,0
47.789880400,0,0
47.789984800,1,0
47.791036800,0,0
47.791141100,1,0
47.792192000,0,0
47.792295800,1,0
47.792401000,0,0
47.793134800,1,0
47.793347400,0,0
47.793661600,1,0
47.793766400,0,0
47.794290700,1,0
47.794503400,0,0
47.794712700,1,0
47.794817400,0,0
47.794922300,1,0
47.795027100,0,0
47.795341900,1,0
47.795659700,0,0
47.796603500,1,0
47.796818200,0,0
47.797132600,1,0
47.797237400,0,0
47.797762000,1,0
47.797977000,0,0
47.798291000,1,0
47.798500900,0,0
47.798605800,1,0
47.798815600,0,0
47.798920000,1,0
47.799273400,0,0
47.799381100,1,0
47.800419800,0,0
47.800526700,1,0
47.801565400,0,0
47.801671600,1,0
47.801773900,0,0
47.802503700,1,0
47.802710400,0,0
47.802921600,1,0
47.803127300,0,0
47.803649200,1,0
47.803856000,0,0
47.804794300,1,0
47.805001600,0,0
47.805108300,1,0
47.805314400,0,0
47.805940300,1,0
47.806147400,0,0
47.806253800,1,0
47.806356000,0,0
47.806774000,1,0
47.806875800,0,0
47.807085800,1,0
47.807292900,0,0
47.807399300,1,0
47.807501600,0,0
47.808231400,1,0
47.808438400,0,0
47.808857200,1,0
47.808959000,0,0
47.809376900,1,0
47.809583600,0,0
47.809690100,1,0
47.809896100,0,0
47.810002300,1,0
47.810104100,0,0
47.810314200,1,0
47.815602800,0,0
48.147870300,1,0
48.152872600,0,0
48.152976900,1,0
48.154027600,0,0
48.154131900,1,0
48.155182700,0,0
48.155287500,1,0
48.155392700,0,0
48.156126500,1,0
48.156339600,0,0
48.156654600,1,0
48.156759400,0,0
48.157283500,1,0
48.157496300,0,0
48.157705700,1,0
48.157811000,0,0
48.157915900,1,0
48.158020700,0,0
48.158335700,1,0
48.158652500,0,0
48.159595700,1,0
48.159810400,0,0
48.160125300,1,0
48.160230100,0,0
48.160754200,1,0
48.160969200,0,0
48.161283700,1,0
48.161493500,0,0
48.161598400,1,0
48.161808400,0,0
48.161912700,1,0
48.162265000,0,0
48.162372700,1,0
48.163411400,0,0
48.163518300,1,0
48.164556900,0,0
48.164663100,1,0
48.164765400,0,0
48.165495200,1,0
48.165701800,0,0
48.165913000,1,0
48.166118700,0,0
48.166640600,1,0
48.166847300,0,0
48.167785600,1,0
48.167992900,0,0
48.168099600,1,0
48.168305700,0,0
48.168931400,1,0
48.169138600,0,0
48.169245000,1,0
48.169347100,0,0
48.169765100,1,0
48.169866900,0,0
48.170076900,1,0
48.170284000,0,0
48.170390400,1,0
48.170492700,0,0
48.171222500,1,0
48.171429400,0,0
48.171848200,1,0
48.171950000,0,0
48.172367900,1,0
48.172574500,0,0
48.172680900,1,0
48.172887000,0,0
48.172993100,1,0
48.173094900,0,0
48.173305000,1,0
48.178592000,0,0
48.468865300,1,0
48.473866800,0,0
48.473971200,1,0
48.475022100,0,0
48.475126400,1,0
48.476177200,0,0
48.476282000,1,0
48.476387300,0,0
48.477121000,1,0
48.477334100,0,0
48.477648900,1,0
48.477753600,0,0
48.478277400,1,0
48.478490300,0,0
48.478699700,1,0
48.478805000,0,0
48.478909900,1,0
48.479014700,0,0
48.479329800,1,0
48.479646700,0,0
48.480590300,1,0
48.480804800,0,0
48.481119600,1,0
48.481224300,0,0
48.481748300,1,0
48.481963300,0,0
48.482277700,1,0
48.482487700,0,0
48.482592600,1,0
48.482802600,0,0
48.482907100,1,0
48.483259800,0,0
48.483367700,1,0
48.484406300,0,0
48.484512600,1,0
48.485551300,0,0
48.485657600,1,0
48.485759800,0,0
48.486489500,1,0
48.486696300,0,0
48.486906800,1,0
48.487112500,0,0
48.487634400,1,0
48.487841200,0,0
48.488779400,1,0
48.488986900,0,0
48.489092900,1,0
48.489299000,0,0
48.489924800,1,0
48.490132000,0,0
48.490238400,1,0
48.490340600,0,0
48.490758600,1,0
48.490860400,0,0
48.491070400,1,0
48.491277300,0,0
48.491383900,1,0
48.491486000,0,0
48.492215800,1,0
48.492422900,0,0
48.492841500,1,0
48.492943300,0,0
48.493361200,1,0
48.493567900,0,0
48.493674300,1,0
48.493880300,0,0
48.493986500,1,0
48.494088200,0,0
48.494298300,1,0
48.499586600,0,0
48.819866900,1,0
48.824868600,0,0
48.824972900,1,0
48.826023700,0,0
48.826128000,1,0
48.827179300,0,0
48.827283100,1,0
48.827388400,0,0
48.828122600,1,0
48.828335400,0,0
48.828649800,1,0
48.828754600,0,0
48.829279200,1,0
48.829492600,0,0
48.829702000,1,0
48.829807300,0,0
48.829912200,1,0
48.830017000,0,0
48.830332000,1,0
48.830648800,0,0
48.831592500,1,0
48.831807500,0,0
48.832122300,1,0
48.832227000,0,0
48.832751300,1,0
48.832966700,0,0
48.833280900,1,0
48.833490900,0,0
48.833595800,1,0
48.833805800,0,0
48.833910200,1,0
48.834261500,0,0
48.834369400,1,0
48.835408100,0,0
48.835514400,1,0
48.836553100,0,0
48.836660000,1,0
48.836762200,0,0
48.837492000,1,0
48.837698800,0,0
48.837909500,1,0
48.838115300,0,0
48.838637200,1,0
48.838843800,0,0
48.839782700,1,0
48.839990100,0,0
48.840096200,1,0
48.840302500,0,0
48.840928300,1,0
48.841135300,0,0
48.841241900,1,0
48.841344000,0,0
48.841762100,1,0
48.841863900,0,0
48.842073900,1,0
48.842281000,0,0
48.842387400,1,0
48.842489600,0,0
48.843219400,1,0
48.843426600,0,0
48.843845200,1,0
48.843947000,0,0
48.844365000,1,0
48.844571700,0,0
48.844678100,1,0
48.844884200,0,0
48.844990300,1,0
48.845092100,0,0
48.845302200,1,0
48.850592000,0,0
49.186863900,1,0
49.191865600,0,0
49.191969900,1,0
49.193020700,0,0
49.193125000,1,0
49.194176200,0,0
49.194280100,1,0
49.194385400,0,0
49.195119600,1,0
49.195332300,0,0
49.195646600,1,0
49.195751300,0,0
49.196275600,1,0
49.196488900,0,0
49.196698200,1,0
49.196803500,0,0
49.196908300,1,0
49.197013000,0,0
49.197327900,1,0
49.197644600,0,0
49.198588400,1,0
49.198803500,0,0
49.199118400,1,0
49.199223200,0,0
49.199747600,1,0
49.199963000,0,0
49.200277300,1,0
49.200487200,0,0
49.200592000,1,0
49.200801900,0,0
49.200906300,1,0
49.201258200,0,0
49.201365900,1,0
49.202404600,0,0
49.202511000,1,0
49.203549700,0,0
49.203655900,1,0
49.203758000,0,0
49.204487800,1,0
49.204694600,0,0
49.204905300,1,0
49.205111100,0,0
49.205632900,1,0
49.205839700,0,0
49.206777900,1,0
49.206985300,0,0
49.207091500,1,0
49.207297600,0,0
49.207923400,1,0
49.208130600,0,0
49.208237000,1,0
49.208339100,0,0
49.208757100,1,0
49.208858900,0,0
49.209068900,1,0
49.209276000,0,0
49.209382400,1,0
49.209484500,0,0
49.210214300,1,0
49.210421400,0,0
49.210840200,1,0
49.210942000,0,0
49.211359900,1,0
49.211566400,0,0
49.211673300,1,0
49.211879600,0,0
49.211985700,1,0
49.212087500,0,0
49.212297600,1,0
49.217584800,0,0
49.502862300,1,0
49.507863300,0,0
49.507968100,1,0
49.509018900,0,0
49.509122700,1,0
49.510174400,0,0
49.510278800,1,0
49.510383500,0,0
49.511117300,1,0
49.511330000,0,0
49.511644200,1,0
49.511749400,0,0
49.512273200,1,0
49.512486100,0,0
49.512695500,1,0
49.512800800,0,0
49.512905200,1,0
49.513010500,0,0
49.513325100,1,0
49.513642400,0,0
49.514585500,1,0
49.514800000,0,0
49.515114300,1,0
49.515219500,0,0
49.515743500,1,0
49.515958500,0,0
49.516272900,1,0
49.516482800,0,0
49.516587700,1,0
49.516797600,0,0
49.516902000,1,0
49.517256800,0,0
49.517364600,1,0
49.518403400,0,0
49.518509600,1,0
49.519548300,0,0
49.519654700,1,0
49.519756800,0,0
49.520486600,1,0
49.520693400,0,0
49.520903900,1,0
49.521109700,0,0
49.521631600,1,0
49.521838400,0,0
49.522776700,1,0
49.522984100,0,0
49.523090200,1,0
49.523296300,0,0
49.523922100,1,0
49.524129300,0,0
49.524235700,1,0
49.524338000,0,0
49.524756000,1,0
49.524857800,0,0
49.525067800,1,0
49.525274800,0,0
49.525381300,1,0
49.525483500,0,0
49.526213300,1,0
49.526420400,0,0
49.526839000,1,0
49.526940900,0,0
49.527358800,1,0
49.527565500,0,0
49.527671900,1,0
49.527878000,0,0
49.527984100,1,0
49.528085900,0,0
49.528295900,1,0
49.533584800,0,0
49.819855900,1,0
49.824856800,0,0
49.824961600,1,0
49.826012700,0,0
49.826116500,1,0
49.827168400,0,0
49.827272700,1,0
49.827377400,0,0
49.828111200,1,0
49.828323800,0,0
49.828638100,1,0
49.828743400,0,0
49.829267100,1,0
49.829480000,0,0
49.829689200,1,0
49.829794400,0,0
49.829898800,1,0
49.830004100,0,0
49.830318400,1,0
49.830635700,0,0
49.831578800,1,0
49.831793300,0,0
49.832107600,1,0
49.832212800,0,0
49.832736700,1,0
49.832951500,0,0
49.833265800,1,0
49.833475700,0,0
49.833580500,1,0
49.833790500,0,0
49.833894800,1,0
49.834250300,0,0
49.834358100,1,0
49.835396800,0,0
49.835503000,1,0
49.836541700,0,0
49.836648000,1,0
49.836750200,0,0
49.837479900,1,0
49.837686700,0,0
49.837897200,1,0
49.838103000,0,0
49.838624900,1,0
49.838831600,0,0
49.839769900,1,0
49.839977400,0,0
49.840083500,1,0
49.840289500,0,0
49.840915400,1,0
49.841122500,0,0
49.841228900,1,0
49.841331200,0,0
49.841749200,1,0
49.841851000,0,0
49.842061000,1,0
49.842268000,0,0
49.842374500,1,0
49.842476700,0,0
49.843206400,1,0
49.843413600,0,0
49.843832200,1,0
49.843934000,0,0
49.844351900,1,0
49.844558600,0,0
49.844665000,1,0
49.844871000,0,0
49.844977200,1,0
49.845079000,0,0
49.845289000,1,0
49.850576700,0,0
50.195847900,1,0
50.200850200,0,0
50.200954500,1,0
50.202005600,0,0
50.202109900,1,0
50.203161200,0,0
50.203266000,1,0
50.203371300,0,0
50.204105500,1,0
50.204318800,0,0
50.204633500,1,0
50.204738300,0,0
50.205262100,1,0
50.205475000,0,0
50.205684400,1,0
50.205789700,0,0
50.205894600,1,0
50.205999400,0,0
50.206314400,1,0
50.206631400,0,0
50.207575000,1,0
50.207789700,0,0
50.208104600,1,0
50.208209400,0,0
50.208733500,1,0
50.208948500,0,0
50.209262900,1,0
50.209472900,0,0
50.209577900,1,0
50.209787900,0,0
50.209892300,1,0
50.210244100,0,0
50.210351700,1,0
50.211390400,0,0
50.211497300,1,0
50.212535900,0,0
50.212642200,1,0
50.212744400,0,0
50.213474200,1,0
50.213680800,0,0
50.213892000,1,0
50.214097700,0,0
50.214619600,1,0
50.214826300,0,0
50.215764600,1,0
50.215971900,0,0
50.216078600,1,0
50.216284700,0,0
50.216910500,1,0
50.217117600,0,0
50.217224000,1,0
50.217326100,0,0
50.217744100,1,0
50.217845900,0,0
50.218055900,1,0
50.218263000,0,0
50.218369400,1,0
50.218471700,0,0
50.219201400,1,0
50.219408400,0,0
50.219827200,1,0
50.219928900,0,0
50.220346800,1,0
50.220553500,0,0
50.220659900,1,0
50.220866000,0,0
50.220972100,1,0
50.221073900,0,0
50.221284000,1,0
50.226571700,0,0
50.537843200,1,0
50.542845300,0,0
50.542949700,1,0
50.544000700,0,0
50.544105000,1,0
50.545155800,0,0
50.545260500,1,0
50.545365800,0,0
50.546100000,1,0
50.546313200,0,0
50.546628100,1,0
50.546733000,0,0
50.547257000,1,0
50.547470000,0,0
50.547679300,1,0
50.547784700,0,0
50.547889600,1,0
50.547994400,0,0
50.548309400,1,0
50.548626400,0,0
50.549570000,1,0
50.549784600,0,0
50.550099600,1,0
50.550204400,0,0
50.550728500,1,0
50.550943500,0,0
50.551257900,1,0
50.551467900,0,0
50.551572900,1,0
50.551782900,0,0
50.551887300,1,0
50.552238000,0,0
50.552345900,1,0
50.553384500,0,0
50.553490700,1,0
50.554529300,0,0
50.554636200,1,0
50.554738300,0,0
50.555468000,1,0
50.555674800,0,0
50.555885500,1,0
50.556091200,0,0
50.556613000,1,0
50.556819600,0,0
50.557758300,1,0
50.557965800,0,0
50.558071800,1,0
50.558278000,0,0
50.558903800,1,0
50.559110800,0,0
50.559217300,1,0
50.559319500,0,0
50.559737400,1,0
50.559839200,0,0
50.560049200,1,0
50.560256300,0,0
50.560362700,1,0
50.560464800,0,0
50.561194600,1,0
50.561401700,0,0
50.561820300,1,0
50.561922100,0,0
50.562340000,1,0
50.562546600,0,0
50.562653000,1,0
50.562859100,0,0
50.562965200,1,0
50.563067000,0,0
50.563277100,1,0
50.568565100,0,0
50.862840100,1,0
50.867842600,0,0
50.867947000,1,0
50.868998400,0,0
50.869102700,1,0
50.870153600,0,0
50.870258500,1,0
50.870363800,0,0
50.871097900,1,0
50.871311100,0,0
50.871626100,1,0
50.871730900,0,0
50.872255000,1,0
50.872467800,0,0
50.872677200,1,0
50.872782500,0,0
50.872887400,1,0
50.872992200,0,0
50.873307300,1,0
50.873624100,0,0
50.874567300,1,0
50.874781800,0,0
50.875096600,1,0
50.875201400,0,0
50.875725400,1,0
50.875940400,0,0
50.876254800,1,0
50.876464700,0,0
50.876569600,1,0
50.876779500,0,0
50.876883900,1,0
50.877235800,0,0
50.877343600,1,0
50.878382200,0,0
50.878488500,1,0
50.879527100,0,0
50.879633500,1,0
50.879735600,0,0
50.880465400,1,0
50.880672100,0,0
50.880882600,1,0
50.881088400,0,0
50.881610300,1,0
50.881817000,0,0
50.882755300,1,0
50.882962800,0,0
50.883068800,1,0
50.883274900,0,0
50.883900700,1,0
50.884107900,0,0
50.884214200,1,0
50.884316500,0,0
50.884734500,1,0
50.884836300,0,0
50.885046300,1,0
50.885253300,0,0
50.885359800,1,0
50.885461900,0,0
50.886191700,1,0
50.886398900,0,0
50.886817400,1,0
50.886919200,0,0
50.887337100,1,0
50.887543800,0,0
50.887650200,1,0
50.887856300,0,0
50.887962400,1,0
50.888064200,0,0
50.888274300,1,0
50.893562800,0,0
51.178842200,1,0
51.183844200,0,0
51.183948500,1,0
51.184999200,0,0
51.185103500,1,0
51.186154400,0,0
51.186258100,1,0
51.186363400,0,0
51.187097600,1,0
51.187310400,0,0
51.187624600,1,0
51.187729300,0,0
51.188253600,1,0
51.188467000,0,0
51.188676300,1,0
51.188781500,0,0
51.188886400,1,0
51.188991100,0,0
51.189306000,1,0
51.189623000,0,0
51.190567100,1,0
51.190782200,0,0
51.191097200,1,0
51.191202000,0,0
51.191726600,1,0
51.191942100,0,0
51.192256500,1,0
51.192466500,0,0
51.192571400,1,0
51.192781400,0,0
51.192885900,1,0
51.193236000,0,0
51.193343800,1,0
51.194382400,0,0
51.194488700,1,0
51.195527300,0,0
51.195633700,1,0
51.195735800,0,0
51.196465500,1,0
51.196672300,0,0
51.196882800,1,0
51.197088500,0,0
51.197610400,1,0
51.197817100,0,0
51.198755400,1,0
51.198962800,0,0
51.199068800,1,0
51.199274900,0,0
51.199900700,1,0
51.200107800,0,0
51.200214200,1,0
51.200316500,0,0
51.200734400,1,0
51.200836200,0,0
51.201046200,1,0
51.201253200,0,0
51.201359700,1,0
51.201461800,0,0
51.202191600,1,0
51.202398700,0,0
51.202817300,1,0
51.202919100,0,0
51.203336900,1,0
51.203543600,0,0
51.203650000,1,0
51.203856100,0,0
51.203962200,1,0
51.204064000,0,0
51.204274000,1,0
51.209562900,0,0
51.501838100,1,0
51.506841300,0,0
51.506946100,1,0
51.507996900,0,0
51.508101700,1,0
51.509152900,0,0
51.509257200,1,0
51.509362100,0,0
51.510095800,1,0
51.510308500,0,0
51.510622700,1,0
51.510728000,0,0
51.511251800,1,0
51.511464600,0,0
51.511673800,1,0
51.511778600,0,0
51.511883500,1,0
51.511988700,0,0
51.512303000,1,0
51.512620400,0,0
51.513563500,1,0
51.513778000,0,0
51.514092200,1,0
51.514197500,0,0
51.514721500,1,0
51.514936500,0,0
51.515250400,1,0
51.515460400,0,0
51.515565300,1,0
51.515775200,0,0
51.515879600,1,0
51.516226900,0,0
51.516334700,1,0
51.517373400,0,0
51.517479600,1,0
51.518518400,0,0
51.518624800,1,0
51.518726900,0,0
51.519456700,1,0
51.519663500,0,0
51.519874000,1,0
51.520079800,0,0
51.520601600,1,0
51.520808400,0,0
51.521746700,1,0
51.521954200,0,0
51.522060300,1,0
51.522266400,0,0
51.522892200,1,0
51.523099300,0,0
51.523205700,1,0
51.523308000,0,0
51.523726000,1,0
51.523827800,0,0
51.524037800,1,0
51.524244800,0,0
51.524351300,1,0
51.524453500,0,0
51.525183200,1,0
51.525390400,0,0
51.525809000,1,0
51.525910800,0,0
51.526328700,1,0
51.526535400,0,0
51.526641800,1,0
51.526847900,0,0
51.526954000,1,0
51.527055800,0,0
51.527265800,1,0
51.532553400,0,0
51.816833200,1,0
51.821834000,0,0
51.821938300,1,0
51.822989500,0,0
51.823093800,1,0
51.824144800,0,0
51.824248600,1,0
51.824353800,0,0
51.825087500,1,0
51.825300200,0,0
51.825614600,1,0
51.825719400,0,0
51.826244000,1,0
51.826457300,0,0
51.826666700,1,0
51.826772000,0,0
51.826877000,1,0
51.826981700,0,0
51.827296800,1,0
51.827613600,0,0
51.828557200,1,0
51.828772300,0,0
51.829087000,1,0
51.829191700,0,0
51.829716000,1,0
51.829931400,0,0
51.830245600,1,0
51.830455600,0,0
51.830560500,1,0
51.830770500,0,0
51.830875000,1,0
51.831225800,0,0
51.831333600,1,0
51.832372200,0,0
51.832478400,1,0
51.833517000,0,0
51.833623900,1,0
51.833726000,0,0
51.834455700,1,0
51.834662400,0,0
51.834873100,1,0
51.835078800,0,0
51.835600600,1,0
51.835807200,0,0
51.836745900,1,0
51.836953300,0,0
51.837059400,1,0
51.837265600,0,0
51.837891400,1,0
51.838098400,0,0
51.838204900,1,0
51.838307000,0,0
51.838725000,1,0
51.838826800,0,0
51.839036700,1,0
51.839243900,0,0
51.839350300,1,0
51.839452400,0,0
51.840182100,1,0
51.840389200,0,0
51.840807800,1,0
51.840909600,0,0
51.841327500,1,0
51.841534200,0,0
51.841640500,1,0
51.841846600,0,0
51.841952700,1,0
51.842054500,0,0
51.842264600,1,0
51.847554500,0,0
52.138831500,1,0
52.143833700,0,0
52.143938500,1,0
52.144989600,0,0
52.145093500,1,0
52.146145900,0,0
52.146250200,1,0
52.146355000,0,0
52.147089100,1,0
52.147301900,0,0
52.147616200,1,0
52.147721400,0,0
52.148245200,1,0
52.148458100,0,0
52.148667500,1,0
52.148772900,0,0
52.148877300,1,0
52.148982600,0,0
52.149297100,1,0
52.149614300,0,0
52.150557500,1,0
52.150772000,0,0
52.151086200,1,0
52.151191500,0,0
52.151715300,1,0
52.151930100,0,0
52.152244400,1,0
52.152454300,0,0
52.152559200,1,0
52.152769000,0,0
52.152873400,1,0
52.153227900,0,0
52.153335700,1,0
52.154374400,0,0
52.154480600,1,0
52.155519300,0,0
52.155625700,1,0
52.155727800,0,0
52.156457600,1,0
52.156664400,0,0
52.156874900,1,0
52.157080600,0,0
52.157602500,1,0
52.157809300,0,0
52.158747500,1,0
52.158955000,0,0
52.159061000,1,0
52.159267100,0,0
52.159892900,1,0
52.160100100,0,0
52.160206500,1,0
52.160308800,0,0
52.160726700,1,0
52.160828500,0,0
52.161038500,1,0
52.161245500,0,0
52.161352100,1,0
52.161454200,0,0
52.162183900,1,0
52.162391100,0,0
52.162809700,1,0
52.162911500,0,0
52.163329300,1,0
52.163536000,0,0
52.163642400,1,0
52.163848500,0,0
52.163954600,1,0
52.164056400,0,0
52.164266500,1,0
52.169555300,0,0
52.464828700,1,0
52.469830700,0,0
52.469935500,1,0
52.470986700,0,0
52.471090500,1,0
52.472141400,0,0
52.472245700,1,0
52.472350600,0,0
52.473084700,1,0
52.473297400,0,0
52.473611900,1,0
52.473717200,0,0
52.474241300,1,0
52.474454100,0,0
52.474663400,1,0
52.474768100,0,0
52.474873000,1,0
52.474978200,0,0
52.475292600,1,0
52.475610000,0,0
52.476553500,1,0
52.476768100,0,0
52.477082300,1,0
52.477187600,0,0
52.477711600,1,0
52.477926600,0,0
52.478241100,1,0
52.478451000,0,0
52.478555400,1,0
52.478765200,0,0
52.478869600,1,0
52.479224300,0,0
52.479331900,1,0
52.480370700,0,0
52.480477600,1,0
52.481516300,0,0
52.481622500,1,0
52.481724800,0,0
52.482454600,1,0
52.482661300,0,0
52.482872500,1,0
52.483078200,0,0
52.483600100,1,0
52.483806900,0,0
52.484745300,1,0
52.484952500,0,0
52.485059300,1,0
52.485265400,0,0
52.485891200,1,0
52.486098400,0,0
52.486204800,1,0
52.486306900,0,0
52.486724900,1,0
52.486826700,0,0
52.487036700,1,0
52.487243900,0,0
52.487350300,1,0
52.487452600,0,0
52.488182400,1,0
52.488389400,0,0
52.488808100,1,0
52.488909900,0,0
52.489327900,1,0
52.489534600,0,0
52.489641000,1,0
52.489847100,0,0
52.489953200,1,0
52.490055000,0,0
52.490265100,1,0
52.495554000,0,0
52.779821600,1,0
52.784824100,0,0
52.784928500,1,0
52.785979500,0,0
52.786083800,1,0
52.787134600,0,0
52.787239400,1,0
52.787344700,0,0
52.788078800,1,0
52.788292100,0,0
52.788607000,1,0
52.788711800,0,0
52.789235900,1,0
52.789448800,0,0
52.789658200,1,0
52.789763500,0,0
52.789868400,1,0
52.789973300,0,0
52.790288300,1,0
52.790605100,0,0
52.791548300,1,0
52.791762800,0,0
52.792077500,1,0
52.792182300,0,0
52.792706100,1,0
52.792920900,0,0
52.793235200,1,0
52.793445100,0,0
52.793550000,1,0
52.793759800,0,0
52.793864200,1,0
52.794217500,0,0
52.794325400,1,0
52.795364100,0,0
52.795470400,1,0
52.796509100,0,0
52.796615500,1,0
52.796717600,0,0
52.797447400,1,0
52.797654200,0,0
52.797864700,1,0
52.798070500,0,0
52.798592400,1,0
52.798799100,0,0
52.799737400,1,0
52.799944900,0,0
52.800050900,1,0
52.800257000,0,0
52.800882900,1,0
52.801090000,0,0
52.801196400,1,0
