Time [s],Value,Parity Error,Framing Error
129.527662200000009,0x8A,,
129.528818000000001,0x00,,
129.529975600000000,0x04,,
129.531134100000003,0x6C,,
129.532432900000003,0xFF,,
129.533579300000014,0xFF,,
129.534724100000005,0x01,,
129.535869600000012,0x06,,
129.537014400000004,0x00,,
129.538160400000010,0x03,,
129.539305399999989,0x21,,
129.540450899999996,0x01,,
129.541596199999987,0x08,,
129.542741000000007,0xCB,,
129.548758800000002,0x00,,Error
129.893033500000001,0xFF,,
129.894189699999998,0xFF,,
129.895344899999998,0x01,,
129.896501000000001,0x04,,
129.897657100000004,0x8A,,
129.898812899999996,0x00,,
129.899970800000006,0x04,,
129.901129300000008,0x6C,,
129.902427100000011,0xFF,,
129.903573399999999,0xFF,,
129.904718400000007,0x01,,
129.905863199999999,0x06,,
129.907008200000007,0x00,,
129.908153700000014,0x03,,
129.909299000000004,0x21,,
129.910444299999995,0x01,,
129.911589700000007,0x08,,
129.912734599999993,0xCB,,
129.918752500000011,0x00,,Error
130.237030299999986,0xFF,,
130.238185799999997,0xFF,,
130.239340400000003,0x01,,
130.240495799999991,0x04,,
130.241651899999994,0x8A,,
130.242808200000013,0x00,,
130.243965900000006,0x04,,
130.245124000000004,0x6C,,
130.246422599999988,0xFF,,
130.247569099999993,0xFF,,
130.248714000000007,0x01,,
130.249858999999987,0x06,,
130.251003999999995,0x00,,
130.252149699999990,0x03,,
130.253294699999998,0x21,,
130.254440200000005,0x01,,
130.255585700000012,0x08,,
130.256730699999991,0xCB,,
130.262749799999995,0x00,,Error
130.563029599999993,0xFF,,
130.564185000000009,0xFF,,
130.565340499999991,0x01,,
130.566496099999995,0x04,,
130.567652799999991,0x8A,,
130.568808700000005,0x00,,
130.569967999999989,0x04,,
130.571127499999989,0x6C,,
130.572421999999989,0xFF,,
130.573568300000005,0xFF,,
130.574713400000007,0x01,,
130.575858299999993,0x06,,
130.577003300000001,0x00,,
130.578148800000008,0x03,,
130.579294099999998,0x21,,
130.580439600000005,0x01,,
130.581585100000012,0x08,,
130.582730099999992,0xCB,,
130.588749900000010,0x00,,Error
130.902028199999990,0xFF,,
130.903184500000009,0xFF,,
130.904340700000006,0x01,,
130.905496800000009,0x04,,
130.906653000000006,0x8A,,
130.907808799999998,0x00,,
130.908966700000008,0x04,,
130.910125200000010,0x6C,,
130.911422100000010,0xFF,,
130.912568399999998,0xFF,,
130.913713900000005,0x01,,
130.914858799999990,0x06,,
130.916004299999997,0x00,,
130.917149899999998,0x03,,
130.918295599999993,0x21,,
130.919441000000006,0x01,,
130.920586399999991,0x08,,
130.921731499999993,0xCB,,
130.927750699999990,0x00,,Error
131.247025100000002,0xFF,,
131.248180499999989,0xFF,,
131.249335500000001,0x01,,
131.250491000000011,0x04,,
131.251648200000005,0x8A,,
131.252803999999998,0x00,,
131.253962599999994,0x04,,
131.255121900000006,0x6C,,
131.256416599999994,0xFF,,
131.257562799999988,0xFF,,
131.258707799999996,0x01,,
131.259852599999988,0x06,,
131.260997599999996,0x00,,
131.262143000000009,0x03,,
131.263288100000011,0x21,,
131.264433499999996,0x01,,
131.265578799999986,0x08,,
131.266723700000000,0xCB,,
131.272741200000013,0x00,,Error
131.579017399999998,0xFF,,
131.580173599999995,0xFF,,
131.581329299999993,0x01,,
131.582484899999997,0x04,,
131.583641000000000,0x8A,,
131.584797299999991,0x00,,
131.585955399999989,0x04,,
131.587113600000009,0x6C,,
131.588411600000001,0xFF,,
131.589557899999988,0xFF,,
131.590703399999995,0x01,,
131.591848300000009,0x06,,
131.592993799999988,0x00,,
131.594139299999995,0x03,,
131.595284999999990,0x21,,
131.596430400000003,0x01,,
131.597575699999993,0x08,,
131.598720799999995,0xCB,,
131.604738200000014,0x00,,Error
131.903013200000004,0xFF,,
131.904169200000013,0xFF,,
131.905324299999990,0x01,,
131.906479700000006,0x04,,
131.907636300000007,0x8A,,
131.908793199999991,0x00,,
131.909952099999998,0x04,,
131.911110600000001,0x6C,,
131.912405699999994,0xFF,,
131.913552199999998,0xFF,,
131.914697100000012,0x01,,
131.915842599999991,0x06,,
131.916987500000005,0x00,,
131.918133699999998,0x03,,
131.919278800000001,0x21,,
131.920424300000008,0x01,,
131.921569699999992,0x08,,
131.922714700000000,0xCB,,
131.928733899999997,0x00,,Error
132.227015800000004,0xFF,,
132.228172599999994,0xFF,,
132.229328299999992,0x01,,
132.230483800000002,0x04,,
132.231640099999993,0x8A,,
132.232796900000011,0x00,,
132.233955299999991,0x04,,
132.235113699999999,0x6C,,
132.236410400000011,0xFF,,
132.237556699999999,0xFF,,
132.238701700000007,0x01,,
132.239846599999993,0x06,,
132.240991699999995,0x00,,
132.242137200000002,0x03,,
132.243282499999992,0x21,,
132.244427900000005,0x01,,
132.245573299999990,0x08,,
132.246718200000004,0xCB,,
132.252736800000008,0x00,,Error
132.549012199999993,0xFF,,
132.550167700000003,0xFF,,
132.551323400000001,0x01,,
132.552481000000000,0x04,,
132.553637199999997,0x8A,,
132.554793399999994,0x00,,
132.555951300000004,0x04,,
132.557109800000006,0x6C,,
132.558406399999996,0xFF,,
132.559552800000006,0xFF,,
132.560697900000008,0x01,,
132.561842799999994,0x06,,
132.562987899999996,0x00,,
132.564133499999997,0x03,,
132.565278799999987,0x21,,
132.566424200000000,0x01,,
132.567569700000007,0x08,,
132.568714699999987,0xCB,,
132.574732299999994,0x00,,Error
132.873005500000005,0xFF,,
132.874161700000002,0xFF,,
132.875317499999994,0x01,,
132.876473500000003,0x04,,
132.877630100000005,0x8A,,
132.878785999999991,0x00,,
132.879943700000013,0x04,,
132.881101999999998,0x6C,,
132.882399800000002,0xFF,,
132.883546200000012,0xFF,,
132.884691800000013,0x01,,
132.885836699999999,0x06,,
132.886982300000000,0x00,,
132.888127900000001,0x03,,
132.889273699999990,0x21,,
132.890419199999997,0x01,,
132.891564700000004,0x08,,
132.892709900000000,0xCB,,
132.898729400000008,0x00,,Error
133.215003999999993,0xFF,,
133.216159000000005,0xFF,,
133.217314200000004,0x01,,
133.218469499999998,0x04,,
133.219626199999993,0x8A,,
133.220782000000014,0x00,,
133.221940899999993,0x04,,
133.223100700000003,0x6C,,
133.224395799999996,0xFF,,
133.225542200000007,0xFF,,
133.226687300000009,0x01,,
133.227832199999995,0x06,,
133.228977200000003,0x00,,
133.230122800000004,0x03,,
133.231268099999994,0x21,,
133.232413600000001,0x01,,
133.233559100000008,0x08,,
133.234704099999988,0xCB,,
133.240723000000003,0x00,,Error
133.535994600000009,0xFF,,
133.537150099999991,0xFF,,
133.538305699999995,0x01,,
133.539460999999989,0x04,,
133.540617099999992,0x8A,,
133.541772799999990,0x00,,
133.542930500000011,0x04,,
133.544088600000009,0x6C,,
133.545378999999997,0xFF,,
133.546525400000007,0xFF,,
133.547670299999993,0x01,,
133.548815800000000,0x06,,
133.549960700000014,0x00,,
133.551107000000002,0x03,,
133.552252100000004,0x21,,
133.553397799999999,0x01,,
133.554543200000012,0x08,,
133.555688300000014,0xCB,,
133.561707500000011,0x00,,Error
133.868993399999994,0xFF,,
133.870149300000008,0xFF,,
133.871305000000007,0x01,,
133.872460399999994,0x04,,
133.873616599999991,0x8A,,
133.874772600000000,0x00,,
133.875930600000004,0x04,,
133.877088799999996,0x6C,,
133.878387599999996,0xFF,,
133.879534100000001,0xFF,,
133.880678999999986,0x01,,
133.881824099999989,0x06,,
133.882969099999997,0x00,,
133.884114799999992,0x03,,
133.885259999999988,0x21,,
133.886405400000001,0x01,,
133.887551099999996,0x08,,
133.888696100000004,0xCB,,
133.894714800000003,0x00,,Error
134.256987000000009,0xFF,,
134.258142700000008,0xFF,,
134.259298400000006,0x01,,
134.260455400000012,0x04,,
134.261612100000008,0x8A,,
134.262767900000000,0x00,,
134.263925800000010,0x04,,
134.265084599999994,0x6C,,
134.266381099999990,0xFF,,
134.267527599999994,0xFF,,
134.268672500000008,0x01,,
134.269817600000010,0x06,,
134.270962499999996,0x00,,
134.272108199999991,0x03,,
134.273253299999993,0x21,,
134.274398700000006,0x01,,
134.275544300000007,0x08,,
134.276689299999987,0xCB,,
134.282707499999987,0x00,,Error
134.580987700000009,0xFF,,
134.582143699999989,0xFF,,
134.583298899999988,0x01,,
134.584454399999998,0x04,,
134.585610400000007,0x8A,,
134.586766100000006,0x00,,
134.587924100000009,0x04,,
134.589082499999989,0x6C,,
134.590373000000000,0xFF,,
134.591519299999987,0xFF,,
134.592664899999988,0x01,,
134.593809700000008,0x06,,
134.594955300000009,0x00,,
134.596100799999988,0x03,,
134.597246600000005,0x21,,
134.598391899999996,0x01,,
134.599537300000009,0x08,,
134.600682400000011,0xCB,,
134.606699899999995,0x00,,Error
134.884988399999997,0xFF,,
134.886144599999994,0xFF,,
134.887299799999994,0x01,,
134.888455200000010,0x04,,
134.889611800000011,0x8A,,
134.890767500000010,0x00,,
134.891925399999991,0x04,,
134.893084200000004,0x6C,,
134.894381299999992,0xFF,,
134.895527600000008,0xFF,,
134.896673099999987,0x01,,
134.897818000000001,0x06,,
134.898963500000008,0x00,,
134.900108999999986,0x03,,
134.901254800000004,0x21,,
134.902400199999988,0x01,,
134.903545699999995,0x08,,
134.904690899999991,0xCB,,
134.910710200000011,0x00,,Error
135.226983600000011,0xFF,,
135.228139099999993,0xFF,,
135.229294299999992,0x01,,
135.230450300000001,0x04,,
135.231606900000003,0x8A,,
135.232762900000012,0x00,,
135.233920899999987,0x04,,
135.235079399999989,0x6C,,
135.236375900000013,0xFF,,
135.237522299999995,0xFF,,
135.238667200000009,0x01,,
135.239812199999989,0x06,,
135.240957100000003,0x00,,
135.242102799999998,0x03,,
135.243247800000006,0x21,,
135.244393199999990,0x01,,
135.245538799999991,0x08,,
135.246683700000006,0xCB,,
135.252701400000007,0x00,,Error
135.589973600000008,0xFF,,
135.591129700000010,0xFF,,
135.592285900000007,0x01,,
135.593441299999995,0x04,,
135.594597999999991,0x8A,,
135.595754300000010,0x00,,
135.596912400000008,0x04,,
135.598070500000006,0x6C,,
135.599367599999994,0xFF,,
135.600514000000004,0xFF,,
135.601658899999990,0x01,,
135.602803899999998,0x06,,
135.603948699999989,0x00,,
135.605094299999990,0x03,,
135.606239399999993,0x21,,
135.607384700000011,0x01,,
135.608530300000012,0x08,,
135.609675199999998,0xCB,,
135.615692499999994,0x00,,Error
135.902973400000008,0xFF,,
135.904129399999988,0xFF,,
135.905285600000013,0x01,,
135.906441599999994,0x04,,
135.907597799999991,0x8A,,
135.908754100000010,0x00,,
135.909911800000003,0x04,,
135.911070099999989,0x6C,,
135.912367700000004,0xFF,,
135.913513999999992,0xFF,,
135.914659400000005,0x01,,
135.915804299999991,0x06,,
135.916949799999998,0x00,,
135.918095300000004,0x03,,
135.919241000000000,0x21,,
135.920386299999990,0x01,,
135.921531700000003,0x08,,
135.922676800000005,0xCB,,
135.928696800000012,0x00,,Error
136.211973900000004,0xFF,,
136.213129900000013,0xFF,,
136.214285700000005,0x01,,
136.215441099999993,0x04,,
136.216597699999994,0x8A,,
136.217753499999986,0x00,,
136.218911100000014,0x04,,
136.220069300000006,0x6C,,
136.221368200000001,0xFF,,
136.222514700000005,0xFF,,
136.223659599999991,0x01,,
136.224805099999998,0x06,,
136.225950000000012,0x00,,
136.227096200000005,0x03,,
136.228241300000008,0x21,,
136.229386900000009,0x01,,
136.230532299999993,0x08,,
136.231677300000001,0xCB,,
136.237694900000008,0x00,,Error
136.541962000000012,0xFF,,
136.543116999999995,0xFF,,
136.544272199999995,0x01,,
136.545428100000009,0x04,,
136.546585300000004,0x8A,,
136.547741199999990,0x00,,
136.548900500000002,0x04,,
136.550060000000002,0x6C,,
136.551353400000011,0xFF,,
136.552499899999987,0xFF,,
136.553644800000001,0x01,,
136.554790300000008,0x06,,
136.555935199999993,0x00,,
136.557081399999987,0x03,,
136.558226499999989,0x21,,
136.559372099999990,0x01,,
136.560517500000003,0x08,,
136.561662500000011,0xCB,,
136.567680200000012,0x00,,Error
136.911958700000014,0xFF,,
136.913114900000011,0xFF,,
136.914269899999994,0x01,,
136.915425900000002,0x04,,
136.916582099999999,0x8A,,
136.917738500000013,0x00,,
136.918897100000009,0x04,,
136.920055200000007,0x6C,,
136.921351700000002,0xFF,,
136.922498300000001,0xFF,,
136.923643199999987,0x01,,
136.924788299999989,0x06,,
136.925933200000003,0x00,,
136.927078899999998,0x03,,
136.928224000000000,0x21,,
136.929369500000007,0x01,,
136.930515100000008,0x08,,
136.931659999999994,0xCB,,
136.937677100000002,0x00,,Error
137.264961999999997,0xFF,,
137.266118299999988,0xFF,,
137.267273899999992,0x01,,
137.268429400000002,0x04,,
137.269585500000005,0x8A,,
137.270741799999996,0x00,,
137.271900100000011,0x04,,
137.273058899999995,0x6C,,
137.274355799999995,0xFF,,
137.275502399999993,0xFF,,
137.276647400000002,0x01,,
137.277792500000004,0x06,,
137.278937500000012,0x00,,
137.280083300000001,0x03,,
137.281228499999997,0x21,,
137.282374000000004,0x01,,
137.283519699999999,0x08,,
137.284664700000008,0xCB,,
137.290682099999998,0x00,,Error
137.593953900000002,0xFF,,
137.595109600000001,0xFF,,
137.596264100000013,0x01,,
137.597420099999994,0x04,,
137.598576100000002,0x8A,,
137.599731899999995,0x00,,
137.600889999999993,0x04,,
137.602048599999989,0x6C,,
137.603346600000009,0xFF,,
137.604492999999991,0xFF,,
137.605638099999993,0x01,,
137.606783000000007,0x06,,
137.607928100000009,0x00,,
137.609073700000010,0x03,,
137.610218900000007,0x21,,
137.611364299999991,0x01,,
137.612509700000004,0x08,,
137.613654700000012,0xCB,,
137.619671799999992,0x00,,Error
137.913955700000002,0xFF,,
137.915111300000007,0xFF,,
137.916266900000011,0x01,,
137.917422200000004,0x04,,
137.918578400000001,0x8A,,
137.919734699999992,0x00,,
137.920892299999991,0x04,,
137.922050799999994,0x6C,,
137.923348900000008,0xFF,,
137.924495400000012,0xFF,,
137.925640200000004,0x01,,
137.926785300000006,0x06,,
137.927930099999998,0x00,,
137.929075799999993,0x03,,
137.930220899999995,0x21,,
137.931366300000008,0x01,,
137.932511900000009,0x08,,
137.933656899999988,0xCB,,
137.939676200000008,0x00,,Error
138.277946500000013,0xFF,,
138.279102099999989,0xFF,,
138.280257699999993,0x01,,
138.281413100000009,0x04,,
138.282569200000012,0x8A,,
138.283725500000003,0x00,,
138.284883199999996,0x04,,
138.286041699999998,0x6C,,
138.287339599999996,0xFF,,
138.288485900000012,0xFF,,
138.289631399999990,0x01,,
138.290776300000005,0x06,,
138.291921800000011,0x00,,
138.293067400000012,0x03,,
138.294213100000007,0x21,,
138.295358499999992,0x01,,
138.296503900000005,0x08,,
138.297649000000007,0xCB,,
138.303667899999994,0x00,,Error
138.595950299999998,0xFF,,
138.597105699999986,0xFF,,
138.598261400000013,0x01,,
138.599416899999994,0x04,,
138.600573599999990,0x8A,,
138.601729900000009,0x00,,
138.602888900000011,0x04,,
138.604048100000000,0x6C,,
138.605343099999999,0xFF,,
138.606489500000009,0xFF,,
138.607634600000011,0x01,,
138.608779499999997,0x06,,
138.609924500000005,0x00,,
138.611070100000006,0x03,,
138.612215399999997,0x21,,
138.613360900000004,0x01,,
138.614506400000010,0x08,,
138.615651399999990,0xCB,,
138.621669900000001,0x00,,Error
138.958938799999999,0xFF,,
138.960094300000009,0xFF,,
138.961250299999989,0x01,,
138.962405799999999,0x04,,
138.963562300000007,0x8A,,
138.964718199999993,0x00,,
138.965876199999997,0x04,,
138.967034699999999,0x6C,,
138.968331799999987,0xFF,,
138.969478100000003,0xFF,,
138.970623700000004,0x01,,
138.971768599999990,0x06,,
138.972914199999991,0x00,,
138.974059699999998,0x03,,
138.975205499999987,0x21,,
138.976350999999994,0x01,,
138.977496400000007,0x08,,
138.978641500000009,0xCB,,
138.984660999999988,0x00,,Error
139.279937399999994,0xFF,,
139.281093400000003,0xFF,,
139.282249000000007,0x01,,
139.283404999999988,0x04,,
139.284561099999991,0x8A,,
139.285717299999988,0x00,,
139.286875500000008,0x04,,
139.288033600000006,0x6C,,
139.289330299999989,0xFF,,
139.290476699999999,0xFF,,
139.291621600000013,0x01,,
139.292766699999987,0x06,,
139.293911600000001,0x00,,
139.295057299999996,0x03,,
139.296202399999999,0x21,,
139.297347800000011,0x01,,
139.298493400000012,0x08,,
139.299638399999992,0xCB,,
139.305656499999998,0x00,,Error
139.607934000000000,0xFF,,
139.609089000000012,0xFF,,
139.610244099999989,0x01,,
139.611401499999999,0x04,,
139.612558100000001,0x8A,,
139.613713999999987,0x00,,
139.614872100000014,0x04,,
139.616030899999998,0x6C,,
139.617325999999991,0xFF,,
139.618472300000008,0xFF,,
139.619617799999986,0x01,,
139.620762600000006,0x06,,
139.621908100000013,0x00,,
139.623053599999992,0x03,,
139.624199299999987,0x21,,
139.625344699999999,0x01,,
139.626489999999990,0x08,,
139.627635099999992,0xCB,,
139.633652699999999,0x00,,Error
139.984935299999989,0xFF,,
139.986090300000001,0xFF,,
139.987245400000006,0x01,,
139.988402900000011,0x04,,
139.989559600000007,0x8A,,
139.990715700000010,0x00,,
139.991873300000009,0x04,,
139.993031500000001,0x6C,,
139.994327199999987,0xFF,,
139.995473400000009,0xFF,,
139.996618799999993,0x01,,
139.997763600000013,0x06,,
139.998909099999992,0x00,,
140.000054500000005,0x03,,
140.001200200000000,0x21,,
140.002345499999990,0x01,,
140.003490800000009,0x08,,
140.004635799999988,0xCB,,
140.010654700000003,0x00,,Error
140.304927700000007,0xFF,,
140.306083400000006,0xFF,,
140.307238699999999,0x01,,
140.308394600000014,0x04,,
140.309551900000002,0x8A,,
140.310708199999993,0x00,,
140.311867000000007,0x04,,
140.313026400000012,0x6C,,
140.314320500000008,0xFF,,
140.315467000000012,0xFF,,
140.316611999999992,0x01,,
140.317757099999994,0x06,,
140.318902000000008,0x00,,
140.320047799999998,0x03,,
140.321192900000000,0x21,,
140.322338400000007,0x01,,
140.323484100000002,0x08,,
140.324629100000010,0xCB,,
140.330647999999997,0x00,,Error
140.673923300000013,0xFF,,
140.675079100000005,0xFF,,
140.676235300000002,0x01,,
140.677390900000006,0x04,,
140.678547500000008,0x8A,,
140.679703700000005,0x00,,
140.680861599999986,0x04,,
140.682020300000005,0x6C,,
140.683317399999993,0xFF,,
140.684463899999997,0xFF,,
140.685608800000011,0x01,,
140.686753799999991,0x06,,
140.687898700000005,0x00,,
140.689044400000000,0x03,,
140.690189500000002,0x21,,
140.691334799999993,0x01,,
140.692480399999994,0x08,,
140.693625400000002,0xCB,,
140.699643299999991,0x00,,Error
140.992915500000009,0xFF,,
140.994071100000014,0xFF,,
140.995227099999994,0x01,,
140.996382600000004,0x04,,
140.997539200000006,0x8A,,
140.998694900000004,0x00,,
140.999852800000014,0x04,,
141.001011199999994,0x6C,,
141.002309999999994,0xFF,,
141.003456599999993,0xFF,,
141.004601500000007,0x01,,
141.005747100000008,0x06,,
141.006891999999993,0x00,,
141.008038199999987,0x03,,
141.009183299999989,0x21,,
141.010328899999990,0x01,,
141.011474300000003,0x08,,
141.012619199999989,0xCB,,
141.018638600000003,0x00,,Error
141.337913399999991,0xFF,,
141.339068999999995,0xFF,,
141.340224500000005,0x01,,
141.341380500000014,0x04,,
141.342536599999988,0x8A,,
141.343692900000008,0x00,,
141.344850500000007,0x04,,
141.346008699999999,0x6C,,
141.347306800000013,0xFF,,
141.348453100000000,0xFF,,
141.349598600000007,0x01,,
141.350743599999987,0x06,,
141.351889099999994,0x00,,
141.353034699999995,0x03,,
141.354180399999990,0x21,,
141.355325899999997,0x01,,
141.356471300000010,0x08,,
141.357616500000006,0xCB,,
141.363634899999994,0x00,,Error
141.654910900000004,0xFF,,
141.656065899999987,0xFF,,
141.657220899999999,0x01,,
141.658378499999998,0x04,,
141.659534699999995,0x8A,,
141.660691000000014,0x00,,
141.661849100000012,0x04,,
141.663007200000010,0x6C,,
141.664303100000012,0xFF,,
141.665449599999988,0xFF,,
141.666594400000008,0x01,,
141.667739500000010,0x06,,
141.668884399999996,0x00,,
141.670030099999991,0x03,,
141.671175199999993,0x21,,
141.672320600000006,0x01,,
141.673466200000007,0x08,,
141.674611099999993,0xCB,,
141.680629600000003,0x00,,Error
142.000908299999992,0xFF,,
142.002063899999996,0xFF,,
142.003219000000001,0x01,,
142.004374600000006,0x04,,
142.005530800000003,0x8A,,
142.006686500000001,0x00,,
142.007844199999994,0x04,,
142.009002400000014,0x6C,,
142.010301199999986,0xFF,,
142.011447699999991,0xFF,,
142.012592500000011,0x01,,
142.013737999999989,0x06,,
142.014882900000003,0x00,,
142.016029099999997,0x03,,
142.017174100000005,0x21,,
142.018319700000006,0x01,,
142.019464999999997,0x08,,
142.020610000000005,0xCB,,
142.026627499999989,0x00,,Error
142.358903499999997,0xFF,,
142.360058600000002,0xFF,,
142.361213700000008,0x01,,
142.362370700000014,0x04,,
142.363526900000011,0x8A,,
142.364683200000002,0x00,,
142.365840899999995,0x04,,
142.366999099999987,0x6C,,
142.368296500000014,0xFF,,
142.369442800000002,0xFF,,
142.370587900000004,0x01,,
142.371732699999995,0x06,,
142.372877700000004,0x00,,
142.374023200000011,0x03,,
142.375168400000007,0x21,,
142.376313799999991,0x01,,
142.377459200000004,0x08,,
142.378604099999990,0xCB,,
142.384622100000001,0x00,,Error
142.678906100000006,0xFF,,
142.680061400000000,0xFF,,
142.681216900000010,0x01,,
142.682374000000010,0x04,,
142.683530200000007,0x8A,,
142.684685999999999,0x00,,
142.685844300000014,0x04,,
142.687002699999994,0x6C,,
142.688299499999999,0xFF,,
142.689445799999987,0xFF,,
142.690590899999989,0x01,,
142.691735800000004,0x06,,
142.692880900000006,0x00,,
142.694026500000007,0x03,,
142.695171700000003,0x21,,
142.696317200000010,0x01,,
142.697462599999994,0x08,,
142.698607500000008,0xCB,,
142.704625200000009,0x00,,Error
143.001895800000000,0xFF,,
143.003051300000010,0xFF,,
143.004207000000008,0x01,,
143.005362600000012,0x04,,
143.006519700000013,0x8A,,
143.007675599999999,0x00,,
143.008834699999994,0x04,,
143.009994199999994,0x6C,,
143.011288799999988,0xFF,,
143.012435100000005,0xFF,,
143.013580100000013,0x01,,
143.014724999999999,0x06,,
143.015870100000001,0x00,,
143.017015600000008,0x03,,
143.018160800000004,0x21,,
143.019306300000011,0x01,,
143.020451699999995,0x08,,
143.021596700000003,0xCB,,
143.027615700000013,0x00,,Error
143.309895100000006,0xFF,,
143.311050200000011,0xFF,,
143.312205400000011,0x01,,
143.313360799999998,0x04,,
143.314517499999994,0x8A,,
143.315673699999991,0x00,,
143.316832500000004,0x04,,
143.317991699999993,0x6C,,
143.319286299999987,0xFF,,
143.320432600000004,0xFF,,
143.321578100000011,0x01,,
143.322722900000002,0x06,,
143.323868299999987,0x00,,
143.325013799999994,0x03,,
143.326159600000011,0x21,,
143.327304900000001,0x01,,
143.328450299999986,0x08,,
143.329595399999988,0xCB,,
143.335614499999991,0x00,,Error
143.615890799999988,0xFF,,
143.617046499999987,0xFF,,
143.618202099999991,0x01,,
143.619357400000013,0x04,,
143.620513499999987,0x8A,,
143.621669200000014,0x00,,
143.622826800000013,0x04,,
143.623985299999987,0x6C,,
143.625283300000007,0xFF,,
143.626429599999994,0xFF,,
143.627575100000001,0x01,,
143.628719899999993,0x06,,
143.629865400000000,0x00,,
143.631010900000007,0x03,,
143.632156600000002,0x21,,
143.633301999999986,0x01,,
143.634447399999999,0x08,,
143.635592500000001,0xCB,,
143.641612000000009,0x00,,Error
143.936890000000005,0xFF,,
143.938045899999992,0xFF,,
143.939202099999989,0x01,,
143.940357599999999,0x04,,
143.941513799999996,0x8A,,
143.942669599999988,0x00,,
143.943827400000004,0x04,,
143.944986300000011,0x6C,,
143.946283499999993,0xFF,,
143.947429699999986,0xFF,,
143.948575199999993,0x01,,
143.949720000000013,0x06,,
143.950865499999992,0x00,,
143.952010999999999,0x03,,
143.953156699999994,0x21,,
143.954302100000007,0x01,,
143.955447499999991,0x08,,
143.956592599999993,0xCB,,
143.962612400000012,0x00,,Error
144.285884900000013,0xFF,,
144.287040999999988,0xFF,,
144.288196599999992,0x01,,
144.289352600000001,0x04,,
144.290509399999991,0x8A,,
144.291666099999986,0x00,,
144.292824400000001,0x04,,
144.293982800000009,0x6C,,
144.295278499999995,0xFF,,
144.296424800000011,0xFF,,
144.297570400000012,0x01,,
144.298715299999998,0x06,,
144.299860899999999,0x00,,
144.301006400000006,0x03,,
144.302152199999995,0x21,,
144.303297700000002,0x01,,
144.304443200000009,0x08,,
144.305588300000011,0xCB,,
144.311604899999992,0x00,,Error
144.626882700000010,0xFF,,
144.628038900000007,0xFF,,
144.629194399999989,0x01,,
144.630349899999999,0x04,,
144.631506500000000,0x8A,,
144.632663199999996,0x00,,
144.633821399999988,0x04,,
144.634979899999990,0x6C,,
144.636275699999999,0xFF,,
144.637422200000003,0xFF,,
144.638567099999989,0x01,,
144.639712099999997,0x06,,
144.640856899999989,0x00,,
144.642002600000012,0x03,,
144.643147599999992,0x21,,
144.644293000000005,0x01,,
144.645438600000006,0x08,,
144.646583499999991,0xCB,,
144.652601900000008,0x00,,Error
144.971880999999996,0xFF,,
144.973036500000006,0xFF,,
144.974192200000005,0x01,,
144.975349200000011,0x04,,
144.976505300000014,0x8A,,
144.977661000000012,0x00,,
144.978818799999999,0x04,,
144.979977600000012,0x6C,,
144.981274000000013,0xFF,,
144.982420200000007,0xFF,,
144.983565800000008,0x01,,
144.984710699999994,0x06,,
144.985856200000001,0x00,,
144.987001700000008,0x03,,
144.988147400000003,0x21,,
144.989292799999987,0x01,,
144.990438200000000,0x08,,
144.991583300000002,0xCB,,
144.997601199999991,0x00,,Error
145.282877100000007,0xFF,,
145.284032700000012,0xFF,,
145.285188799999986,0x01,,
145.286344700000001,0x04,,
145.287500800000004,0x8A,,
145.288657199999989,0x00,,
145.289815199999993,0x04,,
145.290973699999995,0x6C,,
145.292270000000002,0xFF,,
145.293416299999990,0xFF,,
145.294561799999997,0x01,,
145.295706700000011,0x06,,
145.296852199999989,0x00,,
145.297997699999996,0x03,,
145.299143399999991,0x21,,
145.300288700000010,0x01,,
145.301434099999994,0x08,,
145.302579100000003,0xCB,,
145.308597800000001,0x00,,Error
145.593867600000010,0xFF,,
145.595022699999987,0xFF,,
145.596177699999998,0x01,,
145.597333700000007,0x04,,
145.598490400000003,0x8A,,
145.599646799999988,0x00,,
145.600805400000013,0x04,,
145.601964500000008,0x6C,,
145.603258899999986,0xFF,,
145.604405399999990,0xFF,,
145.605550200000010,0x01,,
145.606695199999990,0x06,,
145.607840000000010,0x00,,
145.608985700000005,0x03,,
145.610130700000013,0x21,,
145.611276099999998,0x01,,
145.612421699999999,0x08,,
145.613566700000007,0xCB,,
145.619586900000002,0x00,,Error
145.978870900000004,0xFF,,
145.980026299999992,0xFF,,
145.981181700000008,0x01,,
145.982337599999994,0x04,,
145.983494699999994,0x8A,,
145.984650600000009,0x00,,
145.985809200000006,0x04,,
145.986968300000001,0x6C,,
145.988263799999999,0xFF,,
145.989410200000009,0xFF,,
145.990555300000011,0x01,,
145.991700199999997,0x06,,
145.992845299999999,0x00,,
145.993990800000006,0x03,,
145.995136099999996,0x21,,
145.996281600000003,0x01,,
145.997426999999988,0x08,,
145.998572099999990,0xCB,,
146.004591299999987,0x00,,Error
146.304862799999995,0xFF,,
146.306017900000001,0xFF,,
146.307173500000005,0x01,,
146.308328899999992,0x04,,
146.309485999999993,0x8A,,
146.310641900000007,0x00,,
146.311800900000009,0x04,,
146.312960400000009,0x6C,,
146.314254699999992,0xFF,,
146.315401000000008,0xFF,,
146.316546499999987,0x01,,
146.317691300000007,0x06,,
146.318836800000014,0x00,,
146.319982199999998,0x03,,
146.321127899999993,0x21,,
146.322273200000012,0x01,,
146.323418500000002,0x08,,
146.324563600000005,0xCB,,
146.330582099999987,0x00,,Error
