Time [s],Value,Parity Error,Framing Error
17.772218500000001,0xFF,,
17.780189000000000,0x3E,,
17.781182749999999,0x4B,,Error
17.782193500000002,0xFF,,
17.789183500000000,0x1E,,Error
17.790247250000000,0x9B,,Error
17.791249000000001,0xFF,,
17.798186000000001,0x3E,,Error
17.799196999999999,0xF6,,Error
17.800218000000001,0xFF,,
17.808185750000000,0x1F,,
17.809212750000000,0x35,,
17.810216250000000,0xDF,,
17.818186499999999,0x3F,,
17.819179750000000,0xB3,,
17.820171750000000,0xFF,,
17.828188749999999,0x1F,,Error
17.829215999999999,0x76,,
17.830218750000000,0xDF,,
17.837184000000001,0x9E,,Error
17.838194500000000,0xC2,,Error
17.839215249999999,0xFF,,
17.847183000000001,0x1B,,
17.848210500000000,0x46,,
17.849214000000000,0xFF,,
17.857187499999998,0xBB,,
17.858207499999999,0x43,,Error
17.859218750000000,0xDF,,
17.867190500000000,0x3A,,
17.868183999999999,0x5B,,
17.869194000000000,0xFF,,
17.876183749999999,0x3B,,
17.877176750000000,0x0B,,
17.878168500000001,0xFF,,
17.888188499999998,0xBA,,
17.889190500000002,0x89,,
17.890182500000002,0xFF,,
17.899184000000002,0x1B,,
17.900211750000000,0x36,,
17.901215000000001,0xFF,,
17.909189000000001,0x1A,,Error
17.910253250000000,0x1C,,
17.911245749999999,0xDF,,
17.919188999999999,0x3B,,Error
17.920252500000000,0x9A,,Error
17.921262750000000,0xFF,,
17.930190000000000,0x9E,,Error
17.931208999999999,0x16,,Error
17.932220999999998,0xDF,,
17.944185749999999,0xBE,,
17.945195999999999,0x44,,
17.946188249999999,0xFF,,
17.957189499999998,0x3F,,
17.958191500000002,0x59,,
17.959192250000001,0xFF,,
17.970182999999999,0x1E,,
17.971174999999999,0xEB,,
17.972176250000000,0xFF,,
17.981184249999998,0x9F,,Error
17.982211499999998,0x46,,
17.983215500000000,0xDF,,
17.991185999999999,0x9F,,
17.992179000000000,0xCB,,Error
17.993187500000001,0xFF,,
18.002185749999999,0xBF,,Error
18.003250000000001,0x1E,,
18.004277250000001,0xDF,,
18.012189249999999,0x3F,,
18.013217000000001,0xC3,,
18.014219000000001,0xDF,,
18.021187000000001,0x1F,,
18.022180750000000,0xA3,,
18.023171999999999,0xFF,,
18.030187500000000,0x9F,,
18.031189000000001,0x51,,Error
18.032189750000001,0xFF,,
18.039189749999998,0x9B,,
18.040199999999999,0x68,,Error
18.041221250000000,0xDF,,
18.050186750000002,0x9A,,
18.051179749999999,0x5B,,
18.052180750000002,0xEF,,
18.061187250000000,0x9A,,Error
18.062214250000000,0x37,,
18.063217750000000,0xFF,,
18.072184750000002,0x1A,,Error
18.073220249999999,0xC2,,
18.074214500000000,0xFB,,
18.084184499999999,0x1B,,Error
18.085184999999999,0x89,,Error
18.086212249999999,0xFF,,
18.123183000000001,0x9B,,Error
18.124183750000000,0xB9,,Error
18.125211499999999,0xFF,,
18.138180750000000,0x1B,,
18.139174250000000,0xAB,,Error
18.140183250000000,0xFF,,
18.148188500000000,0x3A,,Error
18.149190749999999,0x09,,Error
18.150219499999999,0xFF,,
18.159185250000000,0x1A,,Error
18.160203500000001,0xD6,,
18.161216249999999,0xDF,,
18.170188249999999,0x9A,,Error
18.171196999999999,0x9E,,
18.172190250000000,0xFF,,
18.180185000000002,0x9B,,Error
18.181247750000001,0x3E,,
18.182241999999999,0xFF,,
18.191183250000002,0x9B,,Error
18.192184000000001,0xF5,,Error
18.193213499999999,0xFF,,
18.200180499999998,0x9A,,Error
18.201181999999999,0x6D,,
18.202175250000000,0xFF,,
18.209183500000002,0x1A,,Error
18.210192249999999,0xC6,,
18.211184500000002,0xFF,,
18.220182999999999,0x9A,,Error
18.221245750000001,0x3E,,
18.222238749999999,0xF7,,
18.230180749999999,0xBE,,
18.231174750000001,0x3B,,Error
18.232176249999998,0xFB,,
18.241184000000001,0x1A,,Error
18.242201750000000,0xC7,,Error
18.243213500000000,0xFF,,
18.255185500000000,0xBE,,Error
18.256214000000000,0x96,,
18.257218000000002,0xDF,,
18.265184000000001,0xBE,,
18.266177500000001,0x23,,
18.267176500000001,0xFF,,
18.276181749999999,0x3E,,
18.277247750000001,0x9E,,
18.278256500000001,0xFD,,
18.286185750000001,0x1E,,Error
18.287185999999998,0xF5,,
18.288188000000002,0xFF,,
18.300179750000002,0x1B,,
18.301172999999999,0xB3,,
18.302209999999999,0xDF,,
18.311179500000001,0x9B,,
18.312171249999999,0x8B,,
18.313162500000001,0xFF,,
18.320178250000001,0x9A,,
18.321171000000000,0xF3,,Error
18.322180500000002,0xFF,,
18.330185499999999,0x9A,,
18.331178000000001,0x93,,
18.332170500000000,0xBF,,
18.340180250000000,0x9B,,
18.341181750000001,0x65,,
18.342211249999998,0xFF,,
18.350180000000002,0x5B,,
18.351206250000001,0x03,,
18.352208000000001,0xFF,,
18.359185000000000,0x9B,,
18.360193750000001,0x50,,
18.361186000000000,0xFF,,
